"ID","Etat","Département","Station","Longitude","Latitude","Elevation","Derniere_Activite","Source","Code","Licence","URL_Licence"
"000OE","ES","ES","Caravaca",-1.85,38.1,612,"2024-11-20T10:20:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"ME139","FR","54","[MAE] Collège Jean-de-la-Fontaine - LAXOU",6.135078,48.698525,343,"2025-11-15T19:40:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000OG","FR","41","Orçay",2.11162,47.29085,155,"2025-11-16T15:20:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000OH","FR","56","Plumergat",-2.91501,47.74134,50,"2025-11-16T15:20:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000OI","FR","29","Quimperlé",-3.56411,47.86658,51,"2025-11-16T15:20:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000OJ","FR","61","La Lande-sur-Eure",0.86486,48.55688,235,"2021-11-02T07:20:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000OK","FR","67","Schirrhoffen",7.92189,48.80604,138,"2023-02-06T15:10:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"ME140","MG","MG","[MAE] Lycée Français de Tamatave",49.410766,-18.14207,11,"2025-11-16T15:20:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000OM","FR","94","Le Perreux-sur-Marne",2.510861,48.842299,55,"2025-11-16T15:20:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000OW","FR","30","Montaren-et-Saint-Médiers",4.3803,44.02869,112,"2025-11-16T15:00:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000ON","FR","71","Montret",5.11466,46.6819,205,"2025-11-16T15:00:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000OO","FR","83","Saint-Antonin-du-Var",6.2873,43.5069,202,"2025-11-16T15:20:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000OP","FR","16","Mareuil",-0.14192,45.77332,72,"2025-11-16T15:15:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000OQ","FR","67","Obernai",7.505578595814506,48.46906559752293,179,"2025-11-16T15:20:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000OR","FR","67","Drachenbronn-Birlenbach",7.86667,48.98333,240,"2024-07-17T17:40:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000OS","FR","26","Saint-Julien-en-Quint",5.29222,44.83784,574,"2025-11-16T15:20:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"ME141","BO","BO","[MAE] Lycée Français de Santa Cruz",-63.215906,-17.783597,424,"2024-04-15T13:20:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"ME142","KR","KR","[MAE] Lycée Français de Séoul",126.997934,37.495705,35,"2025-11-16T15:20:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"ME143","CU","CU","[MAE] Lycée Français de La Havane",-82.463681,23.08553,11,"2025-11-16T15:20:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000OU","BE","BE","Sivry-Rance",4.229194,50.178036,250,"2025-11-16T15:20:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000OZ","FR","30","Gallargues-le-Montueux",4.16667,43.71667,30,"2025-11-16T15:20:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000OX","FR","42","Veauchette",4.26508,45.56195,359,"2025-11-16T15:20:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000PA","FR","67","Petersbach",7.26812,48.86933,355,"2025-11-16T15:20:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000PG","FR","26","Valouse",5.1928,44.46287,767,"2025-11-16T15:20:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000PH","FR","50","Vengeons",-0.89835,48.7494,340,"2025-11-16T15:20:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000PI","FR","60","Muirancourt",3.01041,49.64429,60,"2025-11-16T15:20:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000PJ","FR","16","Charmant",0.174,45.4951,148,"2025-11-16T15:20:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000PK","FR","06","Gilette - La Clave",7.149546,43.848274,150,"2025-11-16T15:20:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000PL","CH","CH","Bouveret",6.85,46.3833333,378,"2025-11-16T15:20:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000PX","FR","07","Annonay - Chatinais",4.6377,45.2456,540,"2025-11-16T15:15:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000PM","FR","73","Montvalezan",6.84622,45.61161,1270,"2025-11-16T15:15:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"ME144","GA","GA","[MAE] Lycée Français Victor Hugo de Port-Gentil",8.780646,-0.707542,5,"2025-11-16T15:20:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000PN","FR","28","Senantes",1.56667,48.66667,119,"2020-10-06T20:00:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000PO","FR","06","Biot - Polytech Nice Sophia",7.069986,43.615886,130,"2025-11-16T08:50:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000PP","FR","56","Gourin",-3.60755,48.13866,150,"2021-12-14T23:00:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000PQ","FR","54","Voinémont",6.16162,48.52251,239,"2025-11-16T15:15:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000PS","FR","40","Téthieu",-0.98333,43.75,20,"2025-10-04T18:00:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000PT","FR","41","Blois - L'Arrou",1.302747,47.586096,98,"2025-11-16T15:20:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000PU","FR","31","Castanet-Tolosan",1.51185,43.51966,150,"2025-11-16T15:15:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000QF","FR","44","Besné",-2.0417,47.3705,11,"2025-11-16T15:20:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000PW","FR","42","Burdignes",4.52124,45.24673,1230,"2022-10-03T16:20:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000PY","FR","07","Thorrenc",4.7579,45.2424,368,"2025-11-16T15:20:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000PZ","FR","73","Glacier du Pisaillas, Val-d'Isère/Bonneval-sur-Arc",7.060353,45.422037,3119,"2025-11-16T15:15:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000QA","FR","14","Fontenermont",-1.105,48.82357,212,"2025-11-16T15:20:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000QB","FR","80","Caix",2.65729,49.81224,65,"2025-11-16T15:15:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000QC","FR","50","Cerisy-la-Forêt",-0.93678,49.19477,114,"2025-11-16T15:15:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000QD","FR","37","[MAE] Château-Renault - Collège André Bauchant",0.9165,47.5981,120,"2025-08-16T11:20:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000QE","FR","73","Jarrier - La Tuvière",6.3062,45.286,1333,"2025-11-16T15:20:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000QG","FR","47","Nérac",0.3071,44.111,72,"2025-11-16T15:20:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000QH","FR","74","Seythenex",6.29857,45.72659,780,"2025-11-16T15:20:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000QI","FR","38","Noyarey",5.62837,45.2476,261,"2021-09-11T09:00:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000QJ","FR","81","Lasfaillades",2.5016,43.5546,710,"2025-11-16T15:15:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000QM","FR","34","Saint-Martin-de-Londres",3.73333,43.78333,251,"2025-11-16T15:15:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000QN","FR","26","Boulc",5.5675,44.64787,830,"2025-11-16T15:20:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000QO","FR","27","Bourth",0.80911,48.76846,207,"2025-11-16T15:20:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000QR","FR","87","La Meyze",1.21446,45.61615,352,"2025-08-01T05:45:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000QS","FR","18","Bannay",2.88381,47.3879,215,"2025-11-16T15:20:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000QT","FR","68","Hochstatt",7.27584,47.70343,280,"2024-06-21T16:30:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000QV","FR","05","Ristolas",6.983974,44.766131,1670,"2025-07-12T09:20:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000QW","FR","66","Ste-Colombe-de-la-Commanderie",2.724936,42.617677,302,"2025-11-16T15:20:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000QX","FR","77","Donnemarie-Dontilly, Bescherelles",3.111499,48.490217,100,"2025-11-16T15:20:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000RB","FR","01","Buellas",5.1322,46.2111,255,"2025-11-16T15:20:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000QY","FR","38","Chuzelles",4.87795,45.58484,248,"2025-11-16T15:20:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000QZ","FR","67","Niederbronn-les-Bains (Sud)",7.65314,48.94492,223,"2025-11-16T15:20:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000RA","FR","60","Chamant",2.61176,49.2199,79,"2025-11-16T15:20:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000RC","FR","02","Jussy",3.23613,49.716964,77,"2025-11-16T15:20:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000RD","FR","51","Faverolles-et-Coëmy",3.7931,49.23548,100,"2023-08-06T09:00:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000RE","FR","18","Colombiers",2.53938,46.70059,182,"2025-11-16T15:20:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000RF","FR","24","La Chapelle-Aubareil",1.18009,45.01744,257,"2025-11-16T15:20:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000RG","FR","44","Donges",-2.07538,47.31824,11,"2025-11-16T15:20:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000TN","FR","76","Saint-Romain-de-Colbosc",0.35719,49.53093,118,"2025-11-16T15:20:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000SX","FR","05","Vars - Col de Jaffueil",6.6504,44.5582,2510,"2025-09-06T21:20:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000SN","FR","06","Saorge",7.55294,43.98745,547,"2025-11-16T15:20:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000TX","FR","06","Marie - Caïre Gros",7.20033,44.0473,1921,"2023-09-25T09:10:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000UD","FR","68","Bellemagny",7.05864,47.6891,330,"2025-11-16T15:20:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000SM","FR","24","Saint-Saud-Lacoussière",0.81875,45.54386,345,"2024-04-19T18:00:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000UC","FR","44","Le Loroux-Bottereau",-1.34952,47.23763,50,"2025-11-16T15:20:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000RH","FR","24","La Douze",0.86465,45.06221,198,"2025-11-16T15:15:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000TU","FR","77","Villemer",2.82419,48.30105,77,"2025-11-16T15:20:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000RI","FR","41","Yvoy-le-Marron",1.85276,47.63219,130,"2025-11-16T15:15:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000RJ","FR","38","Luzinay",4.95829,45.58895,222,"2025-11-16T15:15:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000RK","BE","BE","Brugge",3.24443,51.20664,5,"2025-03-26T07:30:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000RL","FR","62","Mazinghem",2.40528,50.6029,20,"2025-11-16T15:20:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000RM","FR","03","Lignerolles",2.56667,46.28333,309,"2025-11-16T15:20:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000RN","FR","2A","Ota",8.74632,42.25813,350,"2025-11-16T15:20:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000RO","FR","09","Vicdessos",1.49542,42.76947,712,"2025-11-16T15:15:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000RQ","FR","17","Breuillet",-1.0699,45.6945,15,"2025-11-16T15:20:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000RS","FR","51","Saint-Remy-en-Bouzemont-Saint-Genest-et-Isson",4.65,48.63333,109,"2025-11-16T15:20:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000RT","FR","65","Cauterets",-0.11667,42.88333,906,"2025-11-16T15:15:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000RX","FR","66","Font-Romeu-Odeillo-Via",2.059862,42.515899,1788,"2025-11-16T15:15:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000RY","FR","29","Bannalec",-3.69759,47.93229,93,"2025-11-16T15:15:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000RZ","FR","56","Gourin - Rue Saint-Nicolas",-3.60076,48.14436,142,"2025-11-16T15:20:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000SB","FR","56","Taupont",-2.43933,47.95961,79,"2025-11-16T15:20:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000SC","FR","78","Auffargis",1.88696,48.70049,157,"2025-11-16T15:20:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000SD","FR","38","Theys (850m)",5.99534,45.30136,849,"2025-08-25T18:30:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000SE","FR","23","Jarnages",2.08437,46.18136,473,"2025-11-16T15:20:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000SF","FR","43","Le Pertuis",4.05838,45.09623,950,"2025-11-16T15:20:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000SG","FR","31","Toulouse - Saint-Simon",1.3827,43.5586,160,"2022-01-22T15:20:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000SH","FR","13","Saint-Paul-lès-Durance",5.7,43.68333,269,"2021-08-29T10:50:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000SJ","GB","GB","Almondbury",-1.75,53.6166667,110,"2025-11-16T15:20:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000SK","FR","57","Gros-Réderching - Singling",7.218017,49.049271,331,"2025-11-16T15:20:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000SL","FR","25","Déservillers",6.07123,47.00329,773,"2025-05-24T21:50:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000SO","FR","2B","Santa-Severa",9.4731,42.88859,7,"2025-11-16T15:15:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000SP","FR","69","Montagny",4.75782,45.62699,200,"2025-11-16T15:20:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000SR","FR","50","Chausey, Granville",-1.835076,48.87667,20,"2025-11-16T15:20:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000SS","FR","15","Mandailles-Saint-Julien",2.6699,45.084,1052,"2025-11-16T15:20:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000ST","FR","17","Pointe de Châtelaillon",-1.092516,46.062054,3,"2025-11-16T15:10:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000SU","FR","50","Perriers-en-Beauficel",-0.99578,48.73674,220,"2022-05-25T12:00:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000SV","FR","56","Caro",-2.31924,47.86429,54,"2025-11-16T02:40:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000SW","FR","68","Lapoutroie",7.16696,48.15323,420,"2021-06-25T11:45:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000SY","FR","71","Thurey",5.12306,46.74285,209,"2025-11-16T15:15:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000SZ","FR","21","Busseaut",4.64845,47.7369,302,"2025-11-16T15:15:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000TA","FR","73","Villarembert - Les Fromentières",6.2724,45.2445,1430,"2025-11-16T15:15:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000TB","FR","66","Calce",2.75387,42.75816,238,"2024-11-24T08:30:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000TC","FR","78","Plaisir (2)",1.9541,48.82319,120,"2025-11-16T15:20:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000TD","FR","08","Douzy",5.04156,49.6708,160,"2025-11-16T15:20:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000TE","FR","71","Sologny - Le Bois Clair",4.6723,46.3836,396,"2025-11-16T15:10:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000TG","FR","05","Névache",6.622,45.018,1588,"2025-11-16T15:20:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000TH","FR","29","Île de Quéménès, Le Conquet",-4.89956,48.37358,7,"2025-11-16T15:15:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000TJ","FR","46","Alvignac",1.69489,44.82722,368,"2025-11-16T15:20:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000TK","GB","99","Haywards Heath",-0.1,50.9833333,49,"2025-11-16T15:20:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000TL","FR","34","Clermont-l'Hérault",3.43262,43.62895,100,"2023-01-16T12:00:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000TM","FR","33","Saint-Germain-du-Puch",-0.31667,44.85,57,"2025-11-16T15:20:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000TO","FR","25","Arc-sous-Cicon - Crêt Monniot",6.4122,47.0363,1100,"2025-11-16T15:15:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000VJ","FR","80","Amiens - Hortillonnages",2.31755,49.8955,24,"2025-11-16T15:30:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000TP","FR","83","Le Val",6.008816,43.4438,295,"2021-06-20T16:50:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000TQ","FR","17","Nieul-sur-Mer - Pointe du Plomb",-1.2057,46.20319,3,"2025-11-16T15:10:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000TR","FR","58","Charrin",3.59822,46.78785,224,"2025-11-16T15:20:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000TS","FR","85","Corpe",-1.18286,46.505,30,"2025-11-16T15:15:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000TW","FR","48","Montrodat",3.32928,44.55038,915,"2025-11-16T15:15:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000TY","FR","57","Kitzing",6.4101,49.45078,228,"2025-11-16T15:20:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000TZ","FR","14","Asnelles",-0.58302,49.33969,3,"2025-11-16T15:15:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000UA","FR","43","Les Estables",4.15532,44.90632,1380,"2025-11-16T15:15:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000UB","FR","30","Valleraugue",3.62148,44.0828,400,"2025-11-16T15:20:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000UE","FR","03","Besson - Chassignolles",3.28275,46.4703,244,"2025-11-16T15:20:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000UF","FR","26","La Chapelle-en-Vercors -  Combe-de-l'Oscence",5.3835,44.972,975,"2025-11-16T15:30:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000UH","FR","15","Saint-Paul-des-Landes",2.3142,44.94416,552,"2025-11-16T15:15:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000UI","FR","26","Herbouilly",5.47814,45.027,1272,"0000-00-00T00:00:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
