station_id,dh_utc,temperature,pression,pression_variation_3h,humidite,point_de_rosee,visibilite,vent_moyen,vent_rafales,vent_rafales_10min,vent_direction,temperature_min,temperature_max,pluie_1h,pluie_3h,pluie_6h,pluie_12h,pluie_24h,pluie_cumul_0h,pluie_intensite,pluie_intensite_max_1h,uv,uv_index,ensoleillement,temperature_sol,temps_omm,complements,source
STATIC0257,2024-02-13 11:30:00,12.1,,,51,,,,,,,,,,,,,,,,,,,,,,{"rssi":-101lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-19 19:40:00,7.6,,,66,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-19 19:50:00,7.5,,,66,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-19 20:00:00,7,,,66,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-19 20:10:00,6.6,,,67,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-19 20:20:00,5.4,,,67,,,,,,,,,,,,,,,,,,,,,,{"rssi":-105,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-19 20:30:00,4.2,,,68,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-19 20:40:00,3,,,69,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-19 20:50:00,2,,,70,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-19 21:00:00,2,,,72,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-19 21:10:00,1.4,,,73,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-19 21:20:00,1.4,,,74,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-19 21:30:00,2,,,75,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-19 21:40:00,1.8,,,75,,,,,,,,,,,,,,,,,,,,,,{"rssi":-104,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-19 21:50:00,1.4,,,75,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-19 22:00:00,1.3,,,76,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-19 22:10:00,1,,,76,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-19 22:20:00,0.6,,,77,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-19 22:30:00,2.2,,,80,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-19 22:40:00,4.7,,,80,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-19 22:50:00,5.7,,,78,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-19 23:00:00,6.1,,,77,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-19 23:10:00,6.4,,,76,,,,,,,,,,,,,,,,,,,,,,{"rssi":-103,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-19 23:20:00,6.5,,,75,,,,,,,,,,,,,,,,,,,,,,{"rssi":-103,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-19 23:30:00,6.5,,,74,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-19 23:40:00,6.7,,,74,,,,,,,,,,,,,,,,,,,,,,{"rssi":-102,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-19 23:50:00,6.7,,,73,,,,,,,,,,,,,,,,,,,,,,{"rssi":-101,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 00:00:00,6.6,,,73,,,,,,,,,,,,,,,,,,,,,,{"rssi":-103,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 00:10:00,6.5,,,73,,,,,,,,,,,,,,,,,,,,,,{"rssi":-102,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 00:20:00,6.4,,,73,,,,,,,,,,,,,,,,,,,,,,{"rssi":-99,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 00:30:00,6.7,,,72,,,,,,,,,,,,,,,,,,,,,,{"rssi":-103,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 00:40:00,6.8,,,72,,,,,,,,,,,,,,,,,,,,,,{"rssi":-104,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 00:50:00,6.8,,,72,,,,,,,,,,,,,,,,,,,,,,{"rssi":-100,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 01:00:00,7,,,71,,,,,,,,,,,,,,,,,,,,,,{"rssi":-105,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 01:20:00,7,,,70,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 01:30:00,6.8,,,70,,,,,,,,,,,,,,,,,,,,,,{"rssi":-102,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 01:40:00,6.5,,,70,,,,,,,,,,,,,,,,,,,,,,{"rssi":-101,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 01:50:00,6.4,,,70,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 02:00:00,6.7,,,70,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 02:10:00,6.6,,,70,,,,,,,,,,,,,,,,,,,,,,{"rssi":-97,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 02:20:00,6.5,,,70,,,,,,,,,,,,,,,,,,,,,,{"rssi":-99,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 02:30:00,6.5,,,70,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 02:40:00,6.4,,,70,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 02:50:00,6.2,,,70,,,,,,,,,,,,,,,,,,,,,,{"rssi":-100,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 03:00:00,6.1,,,70,,,,,,,,,,,,,,,,,,,,,,{"rssi":-99,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 03:10:00,6.1,,,70,,,,,,,,,,,,,,,,,,,,,,{"rssi":-99,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 03:20:00,6,,,71,,,,,,,,,,,,,,,,,,,,,,{"rssi":-103,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 03:30:00,6,,,71,,,,,,,,,,,,,,,,,,,,,,{"rssi":-100,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 03:40:00,5.8,,,71,,,,,,,,,,,,,,,,,,,,,,{"rssi":-99,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 03:50:00,5.8,,,71,,,,,,,,,,,,,,,,,,,,,,{"rssi":-101,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 04:00:00,5.7,,,71,,,,,,,,,,,,,,,,,,,,,,{"rssi":-102,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 04:10:00,5.7,,,71,,,,,,,,,,,,,,,,,,,,,,{"rssi":-98,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 04:20:00,5.7,,,71,,,,,,,,,,,,,,,,,,,,,,{"rssi":-101,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 04:30:00,5.6,,,71,,,,,,,,,,,,,,,,,,,,,,{"rssi":-104,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 04:40:00,5.5,,,72,,,,,,,,,,,,,,,,,,,,,,{"rssi":-102,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 04:50:00,5.4,,,72,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 05:00:00,5.4,,,72,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 05:10:00,5.4,,,72,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 05:20:00,5.5,,,72,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 05:30:00,5.4,,,72,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 05:40:00,5.3,,,72,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 05:50:00,5.4,,,72,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 06:00:00,5.5,,,72,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 06:10:00,5.5,,,72,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 06:20:00,5.4,,,72,,,,,,,,,,,,,,,,,,,,,,{"rssi":-104,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 06:30:00,5.7,,,71,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 06:40:00,5.7,,,71,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 06:50:00,5.7,,,71,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 07:00:00,5.8,,,71,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 07:10:00,5.8,,,71,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 07:20:00,6,,,71,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 07:30:00,6.5,,,71,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 07:40:00,7,,,71,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 07:50:00,7.6,,,70,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 08:00:00,7.7,,,69,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 08:10:00,8,,,69,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 08:20:00,8.4,,,68,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 08:30:00,8.6,,,67,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 08:40:00,8.5,,,66,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 08:50:00,8.7,,,66,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 09:00:00,9.4,,,66,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 09:10:00,10.1,,,65,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 09:20:00,10.4,,,64,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 09:30:00,10.6,,,63,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 09:40:00,10.9,,,63,,,,,,,,,,,,,,,,,,,,,,{"rssi":-104,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 09:50:00,11.2,,,61,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 10:00:00,11.7,,,61,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 10:10:00,11.8,,,60,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 10:20:00,12.2,,,60,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 10:30:00,12.8,,,60,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 10:40:00,12.7,,,58,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 10:50:00,12.8,,,57,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 11:00:00,12.9,,,57,,,,,,,,,,,,,,,,,,,,,,{"rssi":-105,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 11:10:00,12.8,,,56,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 11:20:00,13.1,,,56,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 11:30:00,13.4,,,56,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 11:40:00,13.5,,,55,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 11:50:00,14.3,,,55,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 12:00:00,14.2,,,53,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 12:10:00,13.6,,,52,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 12:20:00,12.8,,,53,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 12:30:00,12.5,,,54,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 12:40:00,12.3,,,54,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 12:50:00,12.2,,,55,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 13:00:00,12.2,,,55,,,,,,,,,,,,,,,,,,,,,,{"rssi":-105,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 13:10:00,12.2,,,55,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 13:20:00,12.1,,,56,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 13:30:00,11.8,,,56,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 13:40:00,11.7,,,57,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 13:50:00,12.4,,,58,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 14:00:00,12.9,,,57,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 14:10:00,13,,,56,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 14:20:00,12.8,,,56,,,,,,,,,,,,,,,,,,,,,,{"rssi":-105,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 14:30:00,13,,,56,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 14:40:00,12.2,,,56,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 14:50:00,11.7,,,57,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 15:00:00,11.4,,,57,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 15:10:00,11.2,,,58,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 15:20:00,11,,,58,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 15:30:00,10.9,,,58,,,,,,,,,,,,,,,,,,,,,,{"rssi":-99,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 15:40:00,10.7,,,59,,,,,,,,,,,,,,,,,,,,,,{"rssi":-101,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 15:50:00,10.4,,,59,,,,,,,,,,,,,,,,,,,,,,{"rssi":-101,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 16:00:00,10.2,,,59,,,,,,,,,,,,,,,,,,,,,,{"rssi":-102,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 16:10:00,9.9,,,60,,,,,,,,,,,,,,,,,,,,,,{"rssi":-99,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 16:20:00,9.3,,,60,,,,,,,,,,,,,,,,,,,,,,{"rssi":-98,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 16:30:00,8.9,,,60,,,,,,,,,,,,,,,,,,,,,,{"rssi":-102,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 16:40:00,8.7,,,61,,,,,,,,,,,,,,,,,,,,,,{"rssi":-102,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 16:50:00,8.1,,,61,,,,,,,,,,,,,,,,,,,,,,{"rssi":-99,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 17:00:00,7.8,,,62,,,,,,,,,,,,,,,,,,,,,,{"rssi":-101,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 17:10:00,7.1,,,62,,,,,,,,,,,,,,,,,,,,,,{"rssi":-101,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 17:20:00,6,,,63,,,,,,,,,,,,,,,,,,,,,,{"rssi":-102,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 17:30:00,5.1,,,63,,,,,,,,,,,,,,,,,,,,,,{"rssi":-101,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 17:40:00,3.4,,,64,,,,,,,,,,,,,,,,,,,,,,{"rssi":-98,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 17:50:00,1.8,,,65,,,,,,,,,,,,,,,,,,,,,,{"rssi":-104,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 18:00:00,0.7,,,67,,,,,,,,,,,,,,,,,,,,,,{"rssi":-102,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 18:10:00,-0.5,,,67,,,,,,,,,,,,,,,,,,,,,,{"rssi":-104,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 18:20:00,-1.4,,,68,,,,,,,,,,,,,,,,,,,,,,{"rssi":-100,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 18:30:00,-2.2,,,69,,,,,,,,,,,,,,,,,,,,,,{"rssi":-103,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 18:40:00,-2.8,,,71,,,,,,,,,,,,,,,,,,,,,,{"rssi":-104,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 18:50:00,-3.4,,,71,,,,,,,,,,,,,,,,,,,,,,{"rssi":-100,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 19:00:00,-3.8,,,72,,,,,,,,,,,,,,,,,,,,,,{"rssi":-99,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 19:10:00,-4,,,73,,,,,,,,,,,,,,,,,,,,,,{"rssi":-102,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 19:20:00,-4.1,,,74,,,,,,,,,,,,,,,,,,,,,,{"rssi":-103,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 19:30:00,-4.3,,,74,,,,,,,,,,,,,,,,,,,,,,{"rssi":-100,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 19:40:00,-4.6,,,74,,,,,,,,,,,,,,,,,,,,,,{"rssi":-100,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 19:50:00,-5,,,75,,,,,,,,,,,,,,,,,,,,,,{"rssi":-99,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 20:00:00,-5.3,,,75,,,,,,,,,,,,,,,,,,,,,,{"rssi":-104,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 20:10:00,-5.4,,,76,,,,,,,,,,,,,,,,,,,,,,{"rssi":-100,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 20:20:00,-5.5,,,76,,,,,,,,,,,,,,,,,,,,,,{"rssi":-99,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 20:30:00,-5.6,,,77,,,,,,,,,,,,,,,,,,,,,,{"rssi":-104,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 20:40:00,-5.7,,,77,,,,,,,,,,,,,,,,,,,,,,{"rssi":-103,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 20:50:00,-5.7,,,77,,,,,,,,,,,,,,,,,,,,,,{"rssi":-100,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 21:00:00,-5.8,,,77,,,,,,,,,,,,,,,,,,,,,,{"rssi":-98,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 21:10:00,-6.1,,,78,,,,,,,,,,,,,,,,,,,,,,{"rssi":-99,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 21:20:00,-6.4,,,78,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 21:30:00,-6.7,,,78,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 21:40:00,-6.7,,,79,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 21:50:00,-6.7,,,79,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 22:00:00,-6.7,,,79,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 22:10:00,-6.8,,,79,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 22:20:00,-6.6,,,80,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 22:30:00,-6.9,,,80,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 22:40:00,-7.1,,,80,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 22:50:00,-7.3,,,80,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 23:00:00,-7.4,,,80,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 23:10:00,-7.4,,,80,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 23:20:00,-7.4,,,81,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":44.7654,"lon":4.0213},liveobjects
STATIC0257,2024-02-20 23:30:00,-7.6,,,81,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":44.7654,"lon":4.0213},liveobjects
