station_id,dh_utc,temperature,pression,pression_variation_3h,humidite,point_de_rosee,visibilite,vent_moyen,vent_rafales,vent_rafales_10min,vent_direction,temperature_min,temperature_max,pluie_1h,pluie_3h,pluie_6h,pluie_12h,pluie_24h,pluie_cumul_0h,pluie_intensite,pluie_intensite_max_1h,uv,uv_index,ensoleillement,temperature_sol,temps_omm,complements,source
STATIC0209,2023-09-27 14:20:00,17.3,,,45,,,,,,,,,,,,,,,,,,,,,,{"rssi":-103lat":44.917752,"lon":4.15288,"batt":36.39},liveobjects
STATIC0209,2023-10-24 04:30:00,6.3,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-24 04:40:00,6.4,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-24 04:50:00,6.5,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-24 05:00:00,5.3,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-24 05:10:00,4.5,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-24 05:20:00,4.2,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.917752,"lon":4.15288,"batt":36.57},liveobjects
STATIC0209,2023-10-24 05:30:00,4.2,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-24 05:40:00,4.1,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-24 05:50:00,4.1,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-24 06:00:00,4.1,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":44.917752,"lon":4.15288,"batt":36.52},liveobjects
STATIC0209,2023-10-24 06:10:00,4,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-24 06:20:00,3.9,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":44.917752,"lon":4.15288,"batt":36.57},liveobjects
STATIC0209,2023-10-24 06:30:00,3.8,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-24 06:40:00,3.8,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.917752,"lon":4.15288,"batt":36.57},liveobjects
STATIC0209,2023-10-24 06:50:00,3.9,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-24 07:00:00,3.8,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-24 07:10:00,3.8,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.917752,"lon":4.15288,"batt":36.57},liveobjects
STATIC0209,2023-10-24 07:20:00,3.8,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-24 07:30:00,3.8,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-24 07:40:00,3.6,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-24 07:50:00,3.3,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-24 08:00:00,3.4,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-24 08:10:00,3.5,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":44.917752,"lon":4.15288,"batt":36.57},liveobjects
STATIC0209,2023-10-24 08:20:00,3.4,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-24 08:30:00,3.1,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-24 08:40:00,3.1,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-24 08:50:00,3.3,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":44.917752,"lon":4.15288,"batt":36.57},liveobjects
STATIC0209,2023-10-24 09:00:00,3.5,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-24 09:10:00,3.5,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-24 09:20:00,3.5,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-24 09:30:00,3.4,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-24 09:40:00,3.6,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":44.917752,"lon":4.15288,"batt":36.57},liveobjects
STATIC0209,2023-10-24 09:50:00,3.8,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-24 10:00:00,3.7,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-24 10:10:00,3.9,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-24 10:20:00,4.2,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-24 10:30:00,4.3,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.917752,"lon":4.15288,"batt":36.57},liveobjects
STATIC0209,2023-10-24 10:40:00,4,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-24 10:50:00,4.1,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-24 11:00:00,4.1,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":44.917752,"lon":4.15288,"batt":36.57},liveobjects
STATIC0209,2023-10-24 11:10:00,4,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-24 11:20:00,4.1,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-24 11:30:00,4,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-24 11:40:00,3.8,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-24 11:50:00,3.8,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-24 12:00:00,3.9,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-24 12:10:00,4.2,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-24 12:20:00,4.4,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-24 12:30:00,4.3,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-24 12:40:00,4.5,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":44.917752,"lon":4.15288,"batt":36.57},liveobjects
STATIC0209,2023-10-24 12:50:00,4.5,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-24 13:00:00,4.4,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-24 13:10:00,4.4,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-24 13:20:00,4.7,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-24 13:30:00,4.6,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-24 13:40:00,4.3,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-24 13:50:00,4.5,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-24 14:00:00,4.6,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-24 14:10:00,5.3,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-24 14:20:00,4.6,,,99,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-24 14:30:00,4.4,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-24 14:40:00,5.1,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-24 14:50:00,4.8,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-102,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-24 15:00:00,4.5,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-101,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-24 15:10:00,4.4,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-100,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-24 15:20:00,4.1,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-102,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-24 15:30:00,4.2,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-100,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-24 15:40:00,4.3,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-102,"lat":44.917752,"lon":4.15288,"batt":36.57},liveobjects
STATIC0209,2023-10-24 15:50:00,4.2,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-101,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-24 16:00:00,4.2,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-101,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-24 16:10:00,4.1,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-101,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-24 16:20:00,4,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-102,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-24 16:30:00,4.2,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-102,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-24 16:40:00,4.1,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-101,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-24 16:50:00,4,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-100,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-24 17:00:00,3.8,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-100,"lat":44.917752,"lon":4.15288,"batt":36.57},liveobjects
STATIC0209,2023-10-24 17:10:00,3.8,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-100,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-24 17:20:00,3.7,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-101,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-24 17:30:00,3.8,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-24 17:40:00,3.8,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-101,"lat":44.917752,"lon":4.15288,"batt":36.57},liveobjects
STATIC0209,2023-10-24 17:50:00,3.9,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-102,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-24 18:00:00,3.9,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-102,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-24 18:10:00,4,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-101,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-24 18:20:00,3.6,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-101,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-24 18:30:00,3.3,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-102,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-24 18:40:00,3,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-101,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-24 18:50:00,2.9,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-102,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-24 19:00:00,2.8,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-102,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-24 19:10:00,2.8,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-102,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-24 19:20:00,2.8,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-102,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-24 19:30:00,2.9,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-101,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-24 19:40:00,3,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-101,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-24 19:50:00,2.9,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-100,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-24 20:00:00,2.9,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-100,"lat":44.917752,"lon":4.15288,"batt":36.52},liveobjects
STATIC0209,2023-10-24 20:10:00,2.8,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-105,"lat":44.917752,"lon":4.15288,"batt":36.57},liveobjects
STATIC0209,2023-10-24 20:20:00,2.6,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-102,"lat":44.917752,"lon":4.15288,"batt":36.49},liveobjects
STATIC0209,2023-10-24 20:30:00,2.6,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-24 20:40:00,2.5,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-24 20:50:00,2.4,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-24 21:00:00,2.4,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-24 21:10:00,2.3,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-24 21:20:00,2.3,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-24 21:30:00,2.2,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-24 21:40:00,2.2,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-24 21:50:00,2.2,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-24 22:00:00,2.2,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-24 22:10:00,2.1,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-24 22:20:00,2.2,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-24 22:30:00,2.2,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-24 22:40:00,2.3,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-24 22:50:00,2.5,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-24 23:00:00,2.6,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-24 23:10:00,2.6,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-24 23:20:00,2.6,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.917752,"lon":4.15288,"batt":36.57},liveobjects
STATIC0209,2023-10-24 23:30:00,2.7,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-24 23:40:00,2.8,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-24 23:50:00,3,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-25 00:00:00,2.9,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-25 00:10:00,3,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-25 00:20:00,3,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":44.917752,"lon":4.15288,"batt":36.49},liveobjects
STATIC0209,2023-10-25 00:30:00,3,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-25 00:40:00,3,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":44.917752,"lon":4.15288,"batt":36.57},liveobjects
STATIC0209,2023-10-25 00:50:00,3.1,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-25 01:00:00,3.1,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-25 01:10:00,3.1,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-25 01:20:00,3.1,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-25 01:30:00,3.2,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-25 01:40:00,3.2,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-25 01:50:00,3.2,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-25 02:00:00,3.2,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-25 02:10:00,3.1,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-25 02:20:00,3.4,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.917752,"lon":4.15288,"batt":36.57},liveobjects
STATIC0209,2023-10-25 02:30:00,3.3,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-25 02:40:00,3.2,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-25 02:50:00,3.4,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-25 03:00:00,3.8,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-25 03:10:00,3.4,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-25 03:20:00,3.3,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":44.917752,"lon":4.15288,"batt":36.57},liveobjects
STATIC0209,2023-10-25 03:30:00,3.4,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-25 03:40:00,3.4,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.917752,"lon":4.15288,"batt":36.57},liveobjects
STATIC0209,2023-10-25 03:50:00,3.5,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-25 04:00:00,3.7,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-25 04:10:00,3.8,,,99,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-25 04:20:00,3.6,,,99,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-25 04:30:00,3.4,,,99,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-25 04:40:00,3.4,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":44.917752,"lon":4.15288,"batt":36.52},liveobjects
STATIC0209,2023-10-25 04:50:00,3.4,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-25 05:00:00,3.2,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-25 05:10:00,3.2,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-25 05:20:00,3.3,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-25 05:30:00,3.2,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
STATIC0209,2023-10-25 05:40:00,3.4,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":44.917752,"lon":4.15288,"batt":36.55},liveobjects
