station_id,dh_utc,temperature,pression,pression_variation_3h,humidite,point_de_rosee,visibilite,vent_moyen,vent_rafales,vent_rafales_10min,vent_direction,temperature_min,temperature_max,pluie_1h,pluie_3h,pluie_6h,pluie_12h,pluie_24h,pluie_cumul_0h,pluie_intensite,pluie_intensite_max_1h,uv,uv_index,ensoleillement,temperature_sol,temps_omm,complements,source
STATIC0275,2024-07-10 03:20:00,17.3,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-10 03:30:00,17.3,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-10 03:40:00,17.4,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-10 03:50:00,17.3,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-104,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-10 04:00:00,17.2,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-10 04:10:00,17.2,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-10 04:20:00,17.4,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-10 04:30:00,17.4,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-10 04:40:00,17.4,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-10 04:50:00,17.4,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-10 05:00:00,17.5,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-10 05:10:00,18,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-10 05:20:00,18.3,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-103,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-10 05:30:00,18.3,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-101,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-10 05:40:00,18.5,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-10 05:50:00,18.6,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-10 06:00:00,18.7,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-10 06:10:00,18.8,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-10 06:20:00,18.9,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-10 06:30:00,18.2,,,88,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-10 06:40:00,17.9,,,90,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-10 06:50:00,17.9,,,90,,,,,,,,,,,,,,,,,,,,,,{"rssi":-103,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-10 07:00:00,18.2,,,90,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-10 07:10:00,18.3,,,88,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-10 07:20:00,18.5,,,88,,,,,,,,,,,,,,,,,,,,,,{"rssi":-105,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-10 07:30:00,18.8,,,88,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-10 07:40:00,19.3,,,86,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-10 07:50:00,19.2,,,85,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-10 08:00:00,19.3,,,84,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-10 08:20:00,20.1,,,79,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-10 08:30:00,20.6,,,80,,,,,,,,,,,,,,,,,,,,,,{"rssi":-102,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-10 08:40:00,21,,,79,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-10 08:50:00,21,,,76,,,,,,,,,,,,,,,,,,,,,,{"rssi":-105,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-10 09:00:00,20.5,,,78,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-10 09:10:00,21,,,75,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-10 09:20:00,22.4,,,68,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-10 09:30:00,21.8,,,68,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-10 09:40:00,21.9,,,69,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-10 09:50:00,22,,,66,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-10 10:00:00,21.6,,,71,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-10 10:10:00,22.5,,,64,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-10 10:20:00,22.1,,,67,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-10 10:30:00,21.6,,,68,,,,,,,,,,,,,,,,,,,,,,{"rssi":-105,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-10 10:40:00,21.6,,,68,,,,,,,,,,,,,,,,,,,,,,{"rssi":-103,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-10 10:50:00,21.5,,,69,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-10 11:00:00,21.6,,,70,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-10 11:10:00,22,,,69,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-10 11:20:00,22.1,,,66,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-10 11:30:00,21.7,,,69,,,,,,,,,,,,,,,,,,,,,,{"rssi":-104,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-10 12:00:00,23.5,,,67,,,,,,,,,,,,,,,,,,,,,,{"rssi":-96,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-10 12:10:00,24.2,,,61,,,,,,,,,,,,,,,,,,,,,,{"rssi":-104,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-10 12:20:00,24,,,59,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-10 12:30:00,24,,,59,,,,,,,,,,,,,,,,,,,,,,{"rssi":-105,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-10 12:40:00,24.2,,,62,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-10 12:50:00,23.6,,,58,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-10 13:00:00,23.2,,,62,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-10 13:10:00,23.6,,,61,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-10 13:20:00,24.8,,,59,,,,,,,,,,,,,,,,,,,,,,{"rssi":-104,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-10 13:30:00,25,,,54,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-10 13:40:00,25,,,57,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-10 14:00:00,24.5,,,56,,,,,,,,,,,,,,,,,,,,,,{"rssi":-105,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-10 14:10:00,24.2,,,60,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-10 14:20:00,24.2,,,59,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-10 14:30:00,24,,,60,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-10 14:40:00,24.5,,,64,,,,,,,,,,,,,,,,,,,,,,{"rssi":-105,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-10 14:50:00,23.7,,,66,,,,,,,,,,,,,,,,,,,,,,{"rssi":-105,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-10 15:00:00,23.9,,,67,,,,,,,,,,,,,,,,,,,,,,{"rssi":-105,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-10 15:10:00,23.6,,,68,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-10 15:20:00,22.8,,,67,,,,,,,,,,,,,,,,,,,,,,{"rssi":-105,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-10 15:30:00,22.9,,,67,,,,,,,,,,,,,,,,,,,,,,{"rssi":-104,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-10 15:40:00,22.6,,,67,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-10 15:50:00,22.5,,,66,,,,,,,,,,,,,,,,,,,,,,{"rssi":-98,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-10 16:00:00,22.7,,,67,,,,,,,,,,,,,,,,,,,,,,{"rssi":-103,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-10 16:20:00,23.1,,,66,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-10 16:30:00,22.7,,,67,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-10 16:40:00,22.9,,,67,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-10 16:50:00,22.8,,,66,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-10 17:00:00,22.2,,,68,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-10 17:10:00,21.9,,,71,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-10 17:20:00,21.9,,,69,,,,,,,,,,,,,,,,,,,,,,{"rssi":-102,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-10 17:30:00,22,,,68,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-10 17:40:00,21.7,,,71,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-10 17:50:00,21.5,,,70,,,,,,,,,,,,,,,,,,,,,,{"rssi":-105,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-10 18:00:00,20.9,,,72,,,,,,,,,,,,,,,,,,,,,,{"rssi":-104,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-10 18:10:00,20.6,,,72,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-10 18:20:00,20.4,,,72,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-10 18:30:00,20,,,74,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-10 18:40:00,20.1,,,74,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-10 18:50:00,19.9,,,74,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-10 19:00:00,19.7,,,75,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-10 19:10:00,19.4,,,75,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-10 19:20:00,19.1,,,75,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-10 19:30:00,18.8,,,76,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-10 19:40:00,18.3,,,78,,,,,,,,,,,,,,,,,,,,,,{"rssi":-102,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-10 19:50:00,17.7,,,80,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-10 20:00:00,17.1,,,83,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-10 20:10:00,16.6,,,84,,,,,,,,,,,,,,,,,,,,,,{"rssi":-101,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-10 20:20:00,16.5,,,84,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-10 20:30:00,16.3,,,85,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-10 20:50:00,15.5,,,87,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-10 21:00:00,15.2,,,89,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-10 21:10:00,14.9,,,90,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-10 21:20:00,14.5,,,91,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-10 21:30:00,14.4,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-10 21:40:00,14.4,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-10 21:50:00,14.1,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-10 22:10:00,13.6,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-10 22:20:00,13.6,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-105,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-10 22:30:00,13.7,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-10 22:40:00,13.7,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-10 22:50:00,13.6,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-10 23:00:00,13.5,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-104,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-10 23:10:00,13.3,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-10 23:30:00,13.1,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-10 23:40:00,13.1,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-105,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-10 23:50:00,13.1,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-11 00:00:00,12.8,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-11 00:10:00,12.6,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-11 00:20:00,12.6,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-11 00:30:00,12.5,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-11 00:40:00,12.3,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-105,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-11 00:50:00,12.6,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-11 01:00:00,12.8,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-103,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-11 01:10:00,12.9,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-11 01:20:00,13.4,,,99,,,,,,,,,,,,,,,,,,,,,,{"rssi":-105,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-11 01:40:00,13.3,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-11 01:50:00,12.9,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-11 02:10:00,12.4,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-11 02:20:00,12.6,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-101,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-11 02:30:00,12.8,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-11 02:40:00,12.6,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-11 02:50:00,12.3,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-11 03:00:00,11.9,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-105,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-11 03:10:00,11.5,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-103,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-11 03:20:00,11.6,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-11 03:30:00,11.7,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-11 03:40:00,11.9,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-11 03:50:00,11.9,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-104,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-11 04:00:00,11.6,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-103,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-11 04:10:00,11.4,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-105,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-11 04:20:00,11.3,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-105,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-11 04:30:00,11.4,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-11 04:40:00,11.4,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-11 04:50:00,11.6,,,99,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-11 05:00:00,11.7,,,99,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-11 05:10:00,11.9,,,99,,,,,,,,,,,,,,,,,,,,,,{"rssi":-104,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-11 05:30:00,12.9,,,99,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-11 05:40:00,13.3,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-11 05:50:00,13.8,,,99,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-11 06:00:00,14.3,,,99,,,,,,,,,,,,,,,,,,,,,,{"rssi":-105,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-11 06:10:00,14.9,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-105,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-11 06:20:00,15.4,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-11 06:30:00,15.9,,,91,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-11 06:40:00,16.6,,,89,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-11 06:50:00,17.2,,,88,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-11 07:00:00,17.2,,,86,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-11 07:10:00,17.7,,,84,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-11 07:20:00,18,,,82,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-11 07:30:00,18.5,,,81,,,,,,,,,,,,,,,,,,,,,,{"rssi":-103,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-11 07:40:00,19,,,77,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-11 07:50:00,19.3,,,76,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-11 08:00:00,19.5,,,73,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-11 08:10:00,19.9,,,71,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-11 08:20:00,20.2,,,72,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-11 08:40:00,20.2,,,69,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-11 08:50:00,20.4,,,70,,,,,,,,,,,,,,,,,,,,,,{"rssi":-102,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-11 09:00:00,20.8,,,66,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-07-11 09:10:00,20.9,,,62,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.8925,"lon":2.2783},liveobjects
