station_id,dh_utc,temperature,pression,pression_variation_3h,humidite,point_de_rosee,visibilite,vent_moyen,vent_rafales,vent_rafales_10min,vent_direction,temperature_min,temperature_max,pluie_1h,pluie_3h,pluie_6h,pluie_12h,pluie_24h,pluie_cumul_0h,pluie_intensite,pluie_intensite_max_1h,uv,uv_index,ensoleillement,temperature_sol,temps_omm,complements,source
STATIC0180,2023-08-05 13:10:00,16.8,,,75,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-05 13:20:00,16.8,,,76,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-05 13:30:00,16.7,,,75,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-05 13:40:00,16.5,,,75,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-05 13:50:00,16.3,,,76,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-05 14:00:00,16.1,,,76,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-05 14:10:00,16,,,77,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-05 14:20:00,15.6,,,77,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-05 14:30:00,15.8,,,76,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-05 14:40:00,15.6,,,77,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-05 14:50:00,15.8,,,76,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-05 15:00:00,15.7,,,76,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-05 15:10:00,15.7,,,76,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-05 15:20:00,15.7,,,76,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-05 15:30:00,15.6,,,74,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-05 15:40:00,15,,,77,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-05 15:50:00,14.7,,,78,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-05 16:00:00,14.5,,,78,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-05 16:10:00,14.4,,,77,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-05 16:20:00,14.5,,,77,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-05 16:30:00,14.3,,,78,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-05 16:40:00,14.5,,,76,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-05 16:50:00,14.4,,,77,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-05 17:00:00,14.4,,,76,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-05 17:10:00,14.2,,,76,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-05 17:20:00,14,,,77,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-05 17:30:00,14,,,77,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-05 17:40:00,14,,,77,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-05 17:50:00,14,,,78,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-05 18:00:00,13.9,,,79,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-05 18:10:00,13.9,,,79,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-05 18:20:00,13.9,,,79,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-05 18:30:00,13.8,,,79,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-05 18:40:00,13.7,,,80,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-05 18:50:00,13.6,,,80,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-05 19:00:00,13.6,,,81,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-05 19:10:00,13.6,,,81,,,,,,,,,,,,,,,,,,,,,,{"rssi":-105,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-05 19:20:00,13.5,,,81,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-05 19:30:00,13.4,,,82,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-05 19:40:00,13.3,,,83,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-05 19:50:00,13.2,,,83,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-05 20:00:00,13.1,,,83,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-05 20:10:00,13,,,84,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-05 20:20:00,13,,,85,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-05 20:30:00,12.9,,,85,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-05 20:40:00,12.8,,,86,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-05 20:50:00,12.7,,,86,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-05 21:00:00,12.6,,,87,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-05 21:10:00,12.4,,,87,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-05 21:20:00,12.3,,,88,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-05 21:30:00,12.2,,,88,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-05 21:40:00,12.2,,,89,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-05 21:50:00,12.1,,,89,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-05 22:00:00,12,,,89,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-05 22:10:00,11.9,,,90,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-05 22:20:00,11.8,,,90,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-05 22:30:00,11.9,,,91,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-05 22:40:00,12,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-05 23:00:00,12,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-05 23:10:00,12,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-05 23:20:00,12,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-05 23:30:00,12,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-05 23:40:00,11.9,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-05 23:50:00,12,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-06 00:00:00,12,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-06 00:10:00,12,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-06 00:20:00,11.9,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-06 00:30:00,11.9,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-06 00:40:00,11.8,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-06 00:50:00,11.8,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-06 01:00:00,11.9,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-06 01:10:00,11.9,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-06 01:20:00,11.9,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-06 01:30:00,11.9,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-06 01:40:00,12,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-06 01:50:00,12,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-06 02:00:00,12,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-06 02:10:00,12,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-06 02:20:00,12,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-06 02:30:00,12,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-06 02:40:00,11.9,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-06 02:50:00,11.9,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-06 03:00:00,11.9,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-06 03:10:00,12,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-06 03:20:00,12,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-06 03:30:00,11.9,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-06 03:40:00,11.8,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-06 03:50:00,11.9,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-06 04:00:00,12.1,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-06 04:10:00,12.1,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-06 04:20:00,12.1,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-06 04:30:00,12.1,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-06 04:40:00,12,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-06 04:50:00,11.9,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-06 05:00:00,11.7,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-06 05:10:00,11.7,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-06 05:20:00,11.7,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-06 05:30:00,11.8,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-06 05:40:00,11.9,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-06 05:50:00,12,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-06 06:00:00,12.3,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-06 06:10:00,12.5,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-06 06:20:00,12.7,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-06 06:30:00,12.9,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-06 06:40:00,13.2,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-06 06:50:00,13.2,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-06 07:00:00,13.5,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-06 07:10:00,13.9,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-06 07:20:00,14,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-06 07:30:00,14.1,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-06 07:40:00,14.3,,,90,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-06 07:50:00,14.9,,,89,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-06 08:00:00,15.5,,,86,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-06 08:10:00,15.6,,,83,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-06 08:20:00,15.5,,,85,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-06 08:30:00,15.3,,,84,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-06 08:40:00,14.7,,,86,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-06 08:50:00,14.8,,,87,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-06 09:00:00,14.7,,,85,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-06 09:10:00,15.6,,,82,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-06 09:20:00,15.5,,,80,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-06 09:30:00,16.2,,,78,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-06 09:40:00,15.4,,,79,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-06 09:50:00,15.7,,,79,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-06 10:00:00,15.5,,,79,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-06 10:10:00,16.1,,,77,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-06 10:20:00,16.1,,,77,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-06 10:30:00,16.5,,,78,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-06 10:40:00,16,,,75,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-06 10:50:00,15.9,,,76,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-06 11:00:00,16.4,,,75,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-06 11:10:00,17,,,73,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-06 11:20:00,17,,,70,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-06 11:30:00,17.2,,,75,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-06 11:40:00,16.8,,,73,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-06 11:50:00,17.6,,,69,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-06 12:00:00,17,,,72,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-06 12:10:00,17.2,,,71,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-06 12:20:00,17.3,,,70,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-06 12:30:00,17.5,,,67,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-06 12:40:00,17.8,,,65,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-06 12:50:00,18,,,67,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-06 13:00:00,17.9,,,66,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-06 13:10:00,18.4,,,65,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-06 13:20:00,18.6,,,64,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-06 13:30:00,18.6,,,60,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-06 13:40:00,18.8,,,62,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-06 13:50:00,19,,,59,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-06 14:00:00,18.9,,,59,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-06 14:10:00,19.1,,,63,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-06 14:20:00,18.4,,,60,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-06 14:30:00,17.9,,,63,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-06 14:40:00,18,,,61,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-06 14:50:00,17.9,,,61,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-06 15:00:00,17.7,,,60,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-06 15:10:00,18,,,62,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-06 15:20:00,18.2,,,61,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-06 15:30:00,18,,,60,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-06 15:40:00,17.9,,,60,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-06 15:50:00,18,,,60,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-06 16:00:00,18.1,,,61,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-06 16:10:00,17.3,,,63,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-06 16:20:00,17.5,,,64,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-06 16:30:00,17.2,,,65,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-06 16:40:00,17,,,67,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-06 16:50:00,16.6,,,68,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-08-06 17:00:00,16.3,,,71,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":48.4871,"lon":-2.99431},liveobjects
