station_id,dh_utc,temperature,pression,pression_variation_3h,humidite,point_de_rosee,visibilite,vent_moyen,vent_rafales,vent_rafales_10min,vent_direction,temperature_min,temperature_max,pluie_1h,pluie_3h,pluie_6h,pluie_12h,pluie_24h,pluie_cumul_0h,pluie_intensite,pluie_intensite_max_1h,uv,uv_index,ensoleillement,temperature_sol,temps_omm,complements,source
STATIC0192,2023-08-22 08:00:00,18.1,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115lat":46.501156,"lon":5.924674},liveobjects
STATIC0192,2023-10-31 20:10:00,2.8,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":46.367733,"lon":5.811795},liveobjects
STATIC0192,2023-10-31 20:20:00,2.8,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":46.367718,"lon":5.81182},liveobjects
STATIC0192,2023-10-31 20:40:00,2.7,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":46.36777,"lon":5.811716},liveobjects
STATIC0192,2023-10-31 20:50:00,2.8,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":46.367756,"lon":5.811742},liveobjects
STATIC0192,2023-10-31 21:00:00,2.6,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":46.367744,"lon":5.811767},liveobjects
STATIC0192,2023-10-31 21:10:00,2.5,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":46.36773,"lon":5.811793},liveobjects
STATIC0192,2023-10-31 21:20:00,2.4,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":46.36779,"lon":5.811673},liveobjects
STATIC0192,2023-10-31 21:30:00,2.4,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-120,"lat":46.367775,"lon":5.811699},liveobjects
STATIC0192,2023-10-31 21:40:00,2.4,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-117,"lat":46.36778,"lon":5.811683},liveobjects
STATIC0192,2023-10-31 22:00:00,2,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":46.367775,"lon":5.811681},liveobjects
STATIC0192,2023-10-31 22:10:00,1.7,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":46.367786,"lon":5.811656},liveobjects
STATIC0192,2023-10-31 22:20:00,1.4,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":46.367813,"lon":5.811605},liveobjects
STATIC0192,2023-10-31 22:30:00,1.2,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":null,"lon":null},liveobjects
STATIC0192,2023-10-31 22:40:00,1,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":46.36785,"lon":5.811527},liveobjects
STATIC0192,2023-10-31 22:50:00,0.8,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-120,"lat":46.36784,"lon":5.811552},liveobjects
STATIC0192,2023-10-31 23:00:00,0.7,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":46.367825,"lon":5.811577},liveobjects
STATIC0192,2023-10-31 23:10:00,0.6,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":null,"lon":null},liveobjects
STATIC0192,2023-10-31 23:20:00,0.4,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":46.36781,"lon":5.811602},liveobjects
STATIC0192,2023-10-31 23:30:00,0.3,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":null,"lon":null},liveobjects
STATIC0192,2023-10-31 23:40:00,0.2,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":46.367798,"lon":5.811627},liveobjects
STATIC0192,2023-10-31 23:50:00,0,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":46.367813,"lon":5.811586},liveobjects
STATIC0192,2023-11-01 00:00:00,-0.1,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-117,"lat":46.367867,"lon":5.811479},liveobjects
STATIC0192,2023-11-01 00:10:00,-0.2,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-117,"lat":null,"lon":null},liveobjects
STATIC0192,2023-11-01 00:20:00,-0.3,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":null,"lon":null},liveobjects
STATIC0192,2023-11-01 00:30:00,-0.2,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-117,"lat":46.367855,"lon":5.811504},liveobjects
STATIC0192,2023-11-01 00:50:00,-0.3,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":46.36788,"lon":5.811455},liveobjects
STATIC0192,2023-11-01 01:10:00,-0.5,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":46.367867,"lon":5.81148},liveobjects
STATIC0192,2023-11-01 01:20:00,-0.4,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-119,"lat":46.36785,"lon":5.811505},liveobjects
STATIC0192,2023-11-01 01:40:00,-0.6,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":null,"lon":null},liveobjects
STATIC0192,2023-11-01 01:50:00,-0.6,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-119,"lat":46.367878,"lon":5.811456},liveobjects
STATIC0192,2023-11-01 02:00:00,-0.7,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":null,"lon":null},liveobjects
STATIC0192,2023-11-01 02:10:00,-0.7,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":null,"lon":null},liveobjects
STATIC0192,2023-11-01 02:20:00,-0.7,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":46.367863,"lon":5.811481},liveobjects
STATIC0192,2023-11-01 02:30:00,-0.6,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":46.367874,"lon":5.811457},liveobjects
STATIC0192,2023-11-01 02:40:00,-0.6,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-117,"lat":46.36786,"lon":5.811481},liveobjects
STATIC0192,2023-11-01 02:50:00,-0.6,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":46.367847,"lon":5.811506},liveobjects
STATIC0192,2023-11-01 03:00:00,-0.7,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":46.367832,"lon":5.81153},liveobjects
STATIC0192,2023-11-01 03:10:00,-0.8,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":null,"lon":null},liveobjects
STATIC0192,2023-11-01 03:30:00,-0.9,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":46.367817,"lon":5.811555},liveobjects
STATIC0192,2023-11-01 03:40:00,-1,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":46.367805,"lon":5.811579},liveobjects
STATIC0192,2023-11-01 03:50:00,-1,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":46.367855,"lon":5.811482},liveobjects
STATIC0192,2023-11-01 04:00:00,-1.1,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-120,"lat":46.36783,"lon":5.811531},liveobjects
STATIC0192,2023-11-01 04:20:00,-1.2,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":null,"lon":null},liveobjects
STATIC0192,2023-11-01 04:30:00,-1.2,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-117,"lat":null,"lon":null},liveobjects
STATIC0192,2023-11-01 04:50:00,-1.3,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":46.367798,"lon":5.811579},liveobjects
STATIC0192,2023-11-01 05:00:00,-1.3,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-117,"lat":46.367786,"lon":5.811603},liveobjects
STATIC0192,2023-11-01 05:40:00,-1.6,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":null,"lon":null},liveobjects
STATIC0192,2023-11-01 06:00:00,-1.8,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":null,"lon":null},liveobjects
STATIC0192,2023-11-01 06:20:00,-1.8,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-118,"lat":46.36777,"lon":5.811627},liveobjects
STATIC0192,2023-11-01 06:50:00,-1.5,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":null,"lon":null},liveobjects
STATIC0192,2023-11-01 08:10:00,2.8,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-118,"lat":46.367798,"lon":5.811579},liveobjects
STATIC0192,2023-11-01 08:30:00,5,,,99,,,,,,,,,,,,,,,,,,,,,,{"rssi":-120,"lat":46.3678,"lon":5.811562},liveobjects
STATIC0192,2023-11-01 08:50:00,5.9,,,99,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":null,"lon":null},liveobjects
STATIC0192,2023-11-01 09:00:00,6.2,,,99,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":46.36783,"lon":5.811514},liveobjects
STATIC0192,2023-11-01 09:30:00,7.1,,,99,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":46.367813,"lon":5.811538},liveobjects
STATIC0192,2023-11-01 09:50:00,7.3,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":null,"lon":null},liveobjects
STATIC0192,2023-11-01 11:20:00,10.3,,,91,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":null,"lon":null},liveobjects
STATIC0192,2023-11-01 11:30:00,10.5,,,88,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":null,"lon":null},liveobjects
STATIC0192,2023-11-01 12:30:00,11.1,,,82,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":null,"lon":null},liveobjects
STATIC0192,2023-11-01 14:00:00,7.8,,,87,,,,,,,,,,,,,,,,,,,,,,{"rssi":-120,"lat":null,"lon":null},liveobjects
STATIC0192,2023-11-01 14:10:00,7.6,,,88,,,,,,,,,,,,,,,,,,,,,,{"rssi":-118,"lat":46.3678,"lon":5.811562},liveobjects
STATIC0192,2023-11-01 14:20:00,7.6,,,89,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":46.367786,"lon":5.811586},liveobjects
STATIC0192,2023-11-01 14:30:00,7.4,,,90,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":46.367775,"lon":5.81161},liveobjects
STATIC0192,2023-11-01 15:00:00,7.4,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":46.36776,"lon":5.811633},liveobjects
STATIC0192,2023-11-01 15:10:00,7.4,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":null,"lon":null},liveobjects
STATIC0192,2023-11-01 15:20:00,7.5,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-118,"lat":46.367786,"lon":5.811586},liveobjects
STATIC0192,2023-11-01 15:30:00,7.5,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-118,"lat":46.36777,"lon":5.81161},liveobjects
STATIC0192,2023-11-01 16:30:00,7.7,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":46.36776,"lon":5.811633},liveobjects
STATIC0192,2023-11-01 16:40:00,7.7,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":46.367783,"lon":5.811586},liveobjects
STATIC0192,2023-11-01 16:50:00,7.7,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-117,"lat":null,"lon":null},liveobjects
STATIC0192,2023-11-01 17:30:00,7.2,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":null,"lon":null},liveobjects
STATIC0192,2023-11-01 18:00:00,5.9,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":46.367767,"lon":5.81161},liveobjects
STATIC0192,2023-11-01 18:10:00,5.5,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":null,"lon":null},liveobjects
STATIC0192,2023-11-01 18:20:00,5,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":46.367756,"lon":5.811633},liveobjects
STATIC0192,2023-11-01 18:50:00,3.2,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":46.36774,"lon":5.811657},liveobjects
STATIC0192,2023-11-01 19:00:00,2.7,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-118,"lat":null,"lon":null},liveobjects
STATIC0192,2023-11-01 19:40:00,2.3,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":null,"lon":null},liveobjects
STATIC0192,2023-11-01 20:10:00,2.9,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":null,"lon":null},liveobjects
STATIC0192,2023-11-01 20:20:00,2.5,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-118,"lat":null,"lon":null},liveobjects
STATIC0192,2023-11-01 20:30:00,2,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":null,"lon":null},liveobjects
STATIC0192,2023-11-01 20:40:00,1.8,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-118,"lat":null,"lon":null},liveobjects
STATIC0192,2023-11-01 20:50:00,1.7,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-117,"lat":46.36773,"lon":5.81168},liveobjects
STATIC0192,2023-11-01 21:00:00,2.3,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":46.367718,"lon":5.811703},liveobjects
STATIC0192,2023-11-01 22:30:00,6.4,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":46.367702,"lon":5.811727},liveobjects
STATIC0192,2023-11-01 23:20:00,6.2,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":46.367695,"lon":5.811734},liveobjects
STATIC0192,2023-11-01 23:40:00,6.2,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":null,"lon":null},liveobjects
STATIC0192,2023-11-02 00:10:00,7.2,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":46.36772,"lon":5.811687},liveobjects
STATIC0192,2023-11-02 00:30:00,7.5,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-118,"lat":null,"lon":null},liveobjects
STATIC0192,2023-11-02 01:00:00,7.4,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":46.367744,"lon":5.811641},liveobjects
STATIC0192,2023-11-02 02:10:00,9.5,,,87,,,,,,,,,,,,,,,,,,,,,,{"rssi":-120,"lat":null,"lon":null},liveobjects
STATIC0192,2023-11-02 02:40:00,9.6,,,86,,,,,,,,,,,,,,,,,,,,,,{"rssi":-117,"lat":46.36773,"lon":5.811664},liveobjects
STATIC0192,2023-11-02 05:00:00,9.6,,,82,,,,,,,,,,,,,,,,,,,,,,{"rssi":-117,"lat":null,"lon":null},liveobjects
STATIC0192,2023-11-02 05:30:00,8.3,,,87,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":null,"lon":null},liveobjects
STATIC0192,2023-11-02 05:40:00,8.1,,,88,,,,,,,,,,,,,,,,,,,,,,{"rssi":-118,"lat":null,"lon":null},liveobjects
STATIC0192,2023-11-02 05:50:00,8.1,,,89,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":46.367756,"lon":5.811617},liveobjects
STATIC0192,2023-11-02 06:10:00,8.1,,,90,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":46.36774,"lon":5.811641},liveobjects
STATIC0192,2023-11-02 06:20:00,8.1,,,91,,,,,,,,,,,,,,,,,,,,,,{"rssi":-117,"lat":46.36773,"lon":5.811664},liveobjects
STATIC0192,2023-11-02 08:10:00,6.9,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":null,"lon":null},liveobjects
STATIC0192,2023-11-02 08:30:00,6.8,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":46.367718,"lon":5.811687},liveobjects
STATIC0192,2023-11-02 09:30:00,6.4,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":46.36774,"lon":5.811641},liveobjects
STATIC0192,2023-11-02 09:50:00,6,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":null,"lon":null},liveobjects
STATIC0192,2023-11-02 10:00:00,5.9,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-118,"lat":null,"lon":null},liveobjects
STATIC0192,2023-11-02 10:10:00,5.8,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":46.367725,"lon":5.811664},liveobjects
STATIC0192,2023-11-02 10:20:00,5.7,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-120,"lat":46.367752,"lon":5.811617},liveobjects
STATIC0192,2023-11-02 10:30:00,5.8,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":46.367737,"lon":5.81164},liveobjects
STATIC0192,2023-11-02 11:10:00,5.5,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":46.367725,"lon":5.811663},liveobjects
STATIC0192,2023-11-02 11:30:00,5.2,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":null,"lon":null},liveobjects
STATIC0192,2023-11-02 12:20:00,5.5,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-118,"lat":46.367744,"lon":5.811617},liveobjects
STATIC0192,2023-11-02 12:50:00,6.1,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-117,"lat":null,"lon":null},liveobjects
STATIC0192,2023-11-02 13:10:00,6.4,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-118,"lat":null,"lon":null},liveobjects
STATIC0192,2023-11-02 13:50:00,7.8,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":null,"lon":null},liveobjects
STATIC0192,2023-11-02 14:00:00,7.8,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":46.36777,"lon":5.811572},liveobjects
STATIC0192,2023-11-02 14:20:00,7.4,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":46.367756,"lon":5.811595},liveobjects
STATIC0192,2023-11-02 14:50:00,7,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":null,"lon":null},liveobjects
STATIC0192,2023-11-02 15:10:00,6.7,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-118,"lat":46.367744,"lon":5.811617},liveobjects
STATIC0192,2023-11-02 15:50:00,6.3,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":46.36773,"lon":5.81164},liveobjects
STATIC0192,2023-11-02 16:10:00,6.3,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":46.367718,"lon":5.811663},liveobjects
STATIC0192,2023-11-02 16:30:00,6.3,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-118,"lat":46.36774,"lon":5.811617},liveobjects
STATIC0192,2023-11-02 16:40:00,6.4,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-118,"lat":null,"lon":null},liveobjects
STATIC0192,2023-11-02 17:00:00,6.5,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":46.367767,"lon":5.811572},liveobjects
STATIC0192,2023-11-02 17:10:00,6.5,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":null,"lon":null},liveobjects
STATIC0192,2023-11-02 17:20:00,6.5,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":46.367752,"lon":5.811595},liveobjects
STATIC0192,2023-11-02 17:40:00,6.6,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":46.36774,"lon":5.811617},liveobjects
STATIC0192,2023-11-02 17:50:00,6.8,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":46.367725,"lon":5.81164},liveobjects
STATIC0192,2023-11-02 18:00:00,6.8,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":46.367752,"lon":5.811595},liveobjects
STATIC0192,2023-11-02 18:10:00,6.4,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":46.367775,"lon":5.81155},liveobjects
STATIC0192,2023-11-02 18:20:00,6.3,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":46.36776,"lon":5.811572},liveobjects
STATIC0192,2023-11-02 18:30:00,6.4,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":null,"lon":null},liveobjects
STATIC0192,2023-11-02 19:00:00,6.3,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":null,"lon":null},liveobjects
STATIC0192,2023-11-02 19:10:00,6.1,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":46.367786,"lon":5.811528},liveobjects
STATIC0192,2023-11-02 19:30:00,5.6,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-117,"lat":46.367786,"lon":5.811518},liveobjects
STATIC0192,2023-11-02 19:40:00,5.4,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":46.367813,"lon":5.811466},liveobjects
STATIC0192,2023-11-02 19:50:00,5.5,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":46.3678,"lon":5.811489},liveobjects
STATIC0192,2023-11-02 20:00:00,5.4,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":null,"lon":null},liveobjects
STATIC0192,2023-11-02 20:30:00,5,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":46.367825,"lon":5.811444},liveobjects
STATIC0192,2023-11-02 20:40:00,4.9,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-118,"lat":null,"lon":null},liveobjects
STATIC0192,2023-11-02 20:50:00,4.9,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":46.36781,"lon":5.811467},liveobjects
STATIC0192,2023-11-02 21:00:00,4.5,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-118,"lat":46.367798,"lon":5.811489},liveobjects
STATIC0192,2023-11-02 21:30:00,3.9,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":46.367825,"lon":5.811432},liveobjects
STATIC0192,2023-11-02 21:50:00,4,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-118,"lat":46.367847,"lon":5.811388},liveobjects
STATIC0192,2023-11-02 22:10:00,3.9,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":null,"lon":null},liveobjects
STATIC0192,2023-11-02 22:20:00,4.1,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":46.367836,"lon":5.81141},liveobjects
STATIC0192,2023-11-02 22:30:00,4.3,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":46.367825,"lon":5.811432},liveobjects
STATIC0192,2023-11-02 22:40:00,4.5,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":46.367832,"lon":5.811411},liveobjects
STATIC0192,2023-11-02 23:20:00,4.3,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-120,"lat":null,"lon":null},liveobjects
STATIC0192,2023-11-02 23:40:00,4.1,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":46.36782,"lon":5.811433},liveobjects
STATIC0192,2023-11-03 00:00:00,4.1,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":null,"lon":null},liveobjects
STATIC0192,2023-11-03 00:10:00,4,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":46.36781,"lon":5.811455},liveobjects
STATIC0192,2023-11-03 00:20:00,3.6,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":null,"lon":null},liveobjects
STATIC0192,2023-11-03 00:30:00,3.4,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-118,"lat":46.367798,"lon":5.811477},liveobjects
STATIC0192,2023-11-03 01:00:00,3,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":46.367805,"lon":5.811456},liveobjects
STATIC0192,2023-11-03 01:40:00,3.4,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-118,"lat":46.367794,"lon":5.811478},liveobjects
STATIC0192,2023-11-03 02:20:00,3.5,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-120,"lat":46.367817,"lon":5.811434},liveobjects
STATIC0192,2023-11-03 02:30:00,3.4,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":46.36784,"lon":5.811391},liveobjects
STATIC0192,2023-11-03 02:50:00,3.4,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":46.367863,"lon":5.811348},liveobjects
STATIC0192,2023-11-03 03:20:00,3.2,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":46.367847,"lon":5.81137},liveobjects
STATIC0192,2023-11-03 03:30:00,3.2,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":null,"lon":null},liveobjects
STATIC0192,2023-11-03 03:40:00,3.1,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":46.367825,"lon":5.811408},liveobjects
STATIC0192,2023-11-03 03:50:00,3.1,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":null,"lon":null},liveobjects
STATIC0192,2023-11-03 04:20:00,3,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":null,"lon":null},liveobjects
STATIC0192,2023-11-03 04:40:00,2.9,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":null,"lon":null},liveobjects
STATIC0192,2023-11-03 05:00:00,2.8,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":46.367847,"lon":5.811365},liveobjects
STATIC0192,2023-11-03 05:10:00,2.7,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-117,"lat":46.367874,"lon":5.811313},liveobjects
STATIC0192,2023-11-03 05:50:00,2.7,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-117,"lat":46.367863,"lon":5.811334},liveobjects
STATIC0192,2023-11-03 06:30:00,2.6,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":46.36788,"lon":5.811292},liveobjects
STATIC0192,2023-11-03 07:00:00,2.6,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":46.36787,"lon":5.811314},liveobjects
STATIC0192,2023-11-03 07:10:00,2.7,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":46.36786,"lon":5.811335},liveobjects
STATIC0192,2023-11-03 07:30:00,2.7,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-118,"lat":46.36788,"lon":5.811293},liveobjects
STATIC0192,2023-11-03 08:30:00,2.9,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":null,"lon":null},liveobjects
STATIC0192,2023-11-03 09:10:00,3.7,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":46.367905,"lon":5.811251},liveobjects
STATIC0192,2023-11-03 09:40:00,3.9,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":46.367924,"lon":5.81121},liveobjects
