station_id,dh_utc,temperature,pression,pression_variation_3h,humidite,point_de_rosee,visibilite,vent_moyen,vent_rafales,vent_rafales_10min,vent_direction,temperature_min,temperature_max,pluie_1h,pluie_3h,pluie_6h,pluie_12h,pluie_24h,pluie_cumul_0h,pluie_intensite,pluie_intensite_max_1h,uv,uv_index,ensoleillement,temperature_sol,temps_omm,complements,source
STATIC0312,2024-08-23 15:50:00,30.7,,,37,,,,,,,,,,,,,,,,,,,,,,{"rssi":-103lat":null,"lon":null,"batt":30.49},liveobjects
STATIC0312,2024-09-14 09:50:00,13.9,,,48,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":null,"lon":null,"batt":30.12},liveobjects
STATIC0312,2024-09-14 10:00:00,13.8,,,48,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":null,"lon":null,"batt":30.1},liveobjects
STATIC0312,2024-09-14 10:10:00,14.1,,,48,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":null,"lon":null,"batt":30.11},liveobjects
STATIC0312,2024-09-14 10:20:00,13.9,,,48,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":null,"lon":null,"batt":30.11},liveobjects
STATIC0312,2024-09-14 10:30:00,14,,,48,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":null,"lon":null,"batt":30.1},liveobjects
STATIC0312,2024-09-14 10:40:00,14.1,,,49,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":null,"lon":null,"batt":30.11},liveobjects
STATIC0312,2024-09-14 10:50:00,14.2,,,49,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":null,"lon":null,"batt":30.1},liveobjects
STATIC0312,2024-09-14 11:00:00,14.2,,,49,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":null,"lon":null,"batt":30.09},liveobjects
STATIC0312,2024-09-14 11:10:00,14.2,,,48,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":null,"lon":null,"batt":30.12},liveobjects
STATIC0312,2024-09-14 11:30:00,14.5,,,49,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":null,"lon":null,"batt":30.11},liveobjects
STATIC0312,2024-09-14 11:40:00,14.7,,,49,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":null,"lon":null,"batt":30.11},liveobjects
STATIC0312,2024-09-14 11:50:00,14.9,,,47,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":null,"lon":null,"batt":30.12},liveobjects
STATIC0312,2024-09-14 12:00:00,15,,,47,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":null,"lon":null,"batt":30.12},liveobjects
STATIC0312,2024-09-14 12:10:00,14.7,,,47,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":null,"lon":null,"batt":30.11},liveobjects
STATIC0312,2024-09-14 12:20:00,14.8,,,47,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":null,"lon":null,"batt":30.11},liveobjects
STATIC0312,2024-09-14 12:30:00,15,,,46,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":null,"lon":null,"batt":30.12},liveobjects
STATIC0312,2024-09-14 12:40:00,15,,,45,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":null,"lon":null,"batt":30.11},liveobjects
STATIC0312,2024-09-14 12:50:00,14.8,,,45,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":null,"lon":null,"batt":30.11},liveobjects
STATIC0312,2024-09-14 13:00:00,15.1,,,44,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":null,"lon":null,"batt":30.12},liveobjects
STATIC0312,2024-09-14 13:10:00,15.2,,,45,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":null,"lon":null,"batt":30.11},liveobjects
STATIC0312,2024-09-14 13:20:00,14.8,,,46,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":null,"lon":null,"batt":30.1},liveobjects
STATIC0312,2024-09-14 13:30:00,15,,,45,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":null,"lon":null,"batt":30.1},liveobjects
STATIC0312,2024-09-14 13:40:00,15.3,,,46,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":null,"lon":null,"batt":30.12},liveobjects
STATIC0312,2024-09-14 13:50:00,15.5,,,45,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":null,"lon":null,"batt":30.12},liveobjects
STATIC0312,2024-09-14 14:00:00,15.3,,,45,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":null,"lon":null,"batt":30.12},liveobjects
STATIC0312,2024-09-14 14:10:00,15.4,,,44,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":null,"lon":null,"batt":30.12},liveobjects
STATIC0312,2024-09-14 14:20:00,15.3,,,44,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":null,"lon":null,"batt":30.13},liveobjects
STATIC0312,2024-09-14 14:30:00,15.3,,,44,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":null,"lon":null,"batt":30.11},liveobjects
STATIC0312,2024-09-14 14:40:00,15.2,,,44,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":null,"lon":null,"batt":30.11},liveobjects
STATIC0312,2024-09-14 14:50:00,15.2,,,44,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":null,"lon":null,"batt":30.13},liveobjects
STATIC0312,2024-09-14 15:00:00,15.2,,,44,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":null,"lon":null,"batt":30.13},liveobjects
STATIC0312,2024-09-14 15:10:00,15.1,,,44,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":null,"lon":null,"batt":30.11},liveobjects
STATIC0312,2024-09-14 15:20:00,15.3,,,44,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":null,"lon":null,"batt":30.12},liveobjects
STATIC0312,2024-09-14 15:30:00,15.2,,,44,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":null,"lon":null,"batt":30.11},liveobjects
STATIC0312,2024-09-14 15:40:00,15.2,,,44,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":null,"lon":null,"batt":30.11},liveobjects
STATIC0312,2024-09-14 15:50:00,15.2,,,45,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":null,"lon":null,"batt":30.12},liveobjects
STATIC0312,2024-09-14 16:00:00,15,,,46,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":null,"lon":null,"batt":30.12},liveobjects
STATIC0312,2024-09-14 16:10:00,14.9,,,46,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":null,"lon":null,"batt":30.1},liveobjects
STATIC0312,2024-09-14 16:20:00,14.7,,,46,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":null,"lon":null,"batt":30.12},liveobjects
STATIC0312,2024-09-14 16:30:00,14.5,,,46,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":null,"lon":null,"batt":30.13},liveobjects
STATIC0312,2024-09-14 16:40:00,14.4,,,46,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":null,"lon":null,"batt":30.11},liveobjects
STATIC0312,2024-09-14 16:50:00,14.3,,,47,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":null,"lon":null,"batt":30.12},liveobjects
STATIC0312,2024-09-14 17:00:00,14.2,,,47,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":null,"lon":null,"batt":30.12},liveobjects
STATIC0312,2024-09-14 17:10:00,14.1,,,47,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":null,"lon":null,"batt":30.12},liveobjects
STATIC0312,2024-09-14 17:20:00,13.9,,,48,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":null,"lon":null,"batt":30.11},liveobjects
STATIC0312,2024-09-14 17:30:00,13.7,,,48,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":null,"lon":null,"batt":30.1},liveobjects
STATIC0312,2024-09-14 17:40:00,13.5,,,49,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":null,"lon":null,"batt":30.13},liveobjects
STATIC0312,2024-09-14 17:50:00,13.4,,,50,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":null,"lon":null,"batt":30.11},liveobjects
STATIC0312,2024-09-14 18:00:00,13.2,,,51,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":null,"lon":null,"batt":30.11},liveobjects
STATIC0312,2024-09-14 18:10:00,13,,,52,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":null,"lon":null,"batt":30.1},liveobjects
STATIC0312,2024-09-14 18:20:00,12.8,,,54,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":null,"lon":null,"batt":30.11},liveobjects
STATIC0312,2024-09-14 18:30:00,12.7,,,55,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":null,"lon":null,"batt":30.1},liveobjects
STATIC0312,2024-09-14 18:40:00,12.5,,,55,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":null,"lon":null,"batt":30.1},liveobjects
STATIC0312,2024-09-14 18:50:00,12.4,,,56,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":null,"lon":null,"batt":30.1},liveobjects
STATIC0312,2024-09-14 19:00:00,12.3,,,56,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":null,"lon":null,"batt":30.09},liveobjects
STATIC0312,2024-09-14 19:10:00,12.2,,,57,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":null,"lon":null,"batt":30.1},liveobjects
STATIC0312,2024-09-14 19:20:00,12,,,57,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":null,"lon":null,"batt":30.09},liveobjects
STATIC0312,2024-09-14 19:30:00,11.9,,,58,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":null,"lon":null,"batt":30.11},liveobjects
STATIC0312,2024-09-14 19:40:00,11.9,,,58,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":null,"lon":null,"batt":30.1},liveobjects
STATIC0312,2024-09-14 19:50:00,11.8,,,57,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":null,"lon":null,"batt":30.09},liveobjects
STATIC0312,2024-09-14 20:00:00,11.7,,,58,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":null,"lon":null,"batt":30.11},liveobjects
STATIC0312,2024-09-14 20:10:00,11.6,,,57,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":null,"lon":null,"batt":30.1},liveobjects
STATIC0312,2024-09-14 20:20:00,11.5,,,58,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":null,"lon":null,"batt":30.09},liveobjects
STATIC0312,2024-09-14 20:30:00,11.4,,,58,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":null,"lon":null,"batt":30.09},liveobjects
STATIC0312,2024-09-14 20:40:00,11.4,,,58,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":null,"lon":null,"batt":30.08},liveobjects
STATIC0312,2024-09-14 20:50:00,11.3,,,58,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":null,"lon":null,"batt":30.08},liveobjects
STATIC0312,2024-09-14 21:00:00,11.2,,,59,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":null,"lon":null,"batt":30.09},liveobjects
STATIC0312,2024-09-14 21:10:00,11.1,,,59,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":null,"lon":null,"batt":30.1},liveobjects
STATIC0312,2024-09-14 21:20:00,11,,,59,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":null,"lon":null,"batt":30.08},liveobjects
STATIC0312,2024-09-14 21:30:00,11,,,60,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":null,"lon":null,"batt":30.09},liveobjects
STATIC0312,2024-09-14 21:40:00,10.9,,,60,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":null,"lon":null,"batt":30.08},liveobjects
STATIC0312,2024-09-14 21:50:00,10.8,,,60,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":null,"lon":null,"batt":30.08},liveobjects
STATIC0312,2024-09-14 22:00:00,10.8,,,60,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":null,"lon":null,"batt":30.1},liveobjects
STATIC0312,2024-09-14 22:10:00,10.8,,,60,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":null,"lon":null,"batt":30.08},liveobjects
STATIC0312,2024-09-14 22:20:00,10.6,,,61,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":null,"lon":null,"batt":30.07},liveobjects
STATIC0312,2024-09-14 22:30:00,10.6,,,61,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":null,"lon":null,"batt":30.08},liveobjects
STATIC0312,2024-09-14 22:40:00,10.5,,,61,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":null,"lon":null,"batt":30.09},liveobjects
STATIC0312,2024-09-14 22:50:00,10.6,,,61,,,,,,,,,,,,,,,,,,,,,,{"rssi":-105,"lat":null,"lon":null,"batt":30.09},liveobjects
STATIC0312,2024-09-14 23:00:00,10.5,,,61,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":null,"lon":null,"batt":30.07},liveobjects
STATIC0312,2024-09-14 23:10:00,10.5,,,61,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":null,"lon":null,"batt":30.06},liveobjects
STATIC0312,2024-09-14 23:20:00,10.5,,,61,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":null,"lon":null,"batt":30.09},liveobjects
STATIC0312,2024-09-14 23:30:00,10.4,,,61,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":null,"lon":null,"batt":30.08},liveobjects
STATIC0312,2024-09-14 23:40:00,10.4,,,61,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":null,"lon":null,"batt":30.09},liveobjects
STATIC0312,2024-09-14 23:50:00,10.4,,,61,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":null,"lon":null,"batt":30.08},liveobjects
STATIC0312,2024-09-15 00:00:00,10.4,,,60,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":null,"lon":null,"batt":30.08},liveobjects
STATIC0312,2024-09-15 00:10:00,10.3,,,59,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":null,"lon":null,"batt":30.07},liveobjects
STATIC0312,2024-09-15 00:20:00,10.5,,,58,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":null,"lon":null,"batt":30.08},liveobjects
STATIC0312,2024-09-15 00:30:00,10.4,,,57,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":null,"lon":null,"batt":30.07},liveobjects
STATIC0312,2024-09-15 00:40:00,10.3,,,57,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":null,"lon":null,"batt":30.08},liveobjects
STATIC0312,2024-09-15 00:50:00,10.2,,,57,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":null,"lon":null,"batt":30.07},liveobjects
STATIC0312,2024-09-15 01:00:00,10.2,,,57,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":null,"lon":null,"batt":30.08},liveobjects
STATIC0312,2024-09-15 01:10:00,10.1,,,58,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":null,"lon":null,"batt":30.06},liveobjects
STATIC0312,2024-09-15 01:20:00,10,,,57,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":null,"lon":null,"batt":30.06},liveobjects
STATIC0312,2024-09-15 01:30:00,10,,,57,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":null,"lon":null,"batt":30.07},liveobjects
STATIC0312,2024-09-15 01:40:00,10,,,57,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":null,"lon":null,"batt":30.08},liveobjects
STATIC0312,2024-09-15 01:50:00,10,,,57,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":null,"lon":null,"batt":30.07},liveobjects
STATIC0312,2024-09-15 02:00:00,10,,,57,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":null,"lon":null,"batt":30.07},liveobjects
STATIC0312,2024-09-15 02:10:00,9.8,,,58,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":null,"lon":null,"batt":30.07},liveobjects
STATIC0312,2024-09-15 02:20:00,9.7,,,58,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":null,"lon":null,"batt":30.05},liveobjects
STATIC0312,2024-09-15 02:30:00,9.9,,,57,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":null,"lon":null,"batt":30.07},liveobjects
STATIC0312,2024-09-15 02:40:00,9.8,,,57,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":null,"lon":null,"batt":30.07},liveobjects
STATIC0312,2024-09-15 02:50:00,9.7,,,57,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":null,"lon":null,"batt":30.07},liveobjects
STATIC0312,2024-09-15 03:00:00,9.7,,,57,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":null,"lon":null,"batt":30.07},liveobjects
STATIC0312,2024-09-15 03:10:00,9.6,,,57,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":null,"lon":null,"batt":30.06},liveobjects
STATIC0312,2024-09-15 03:20:00,9.5,,,58,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":null,"lon":null,"batt":30.07},liveobjects
STATIC0312,2024-09-15 03:30:00,9.4,,,58,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":null,"lon":null,"batt":30.06},liveobjects
STATIC0312,2024-09-15 03:40:00,9.5,,,58,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":null,"lon":null,"batt":30.05},liveobjects
STATIC0312,2024-09-15 03:50:00,9.6,,,57,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":null,"lon":null,"batt":30.07},liveobjects
STATIC0312,2024-09-15 04:00:00,9.6,,,56,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":null,"lon":null,"batt":30.07},liveobjects
STATIC0312,2024-09-15 04:10:00,9.7,,,56,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":null,"lon":null,"batt":30.05},liveobjects
STATIC0312,2024-09-15 04:20:00,9.7,,,55,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":null,"lon":null,"batt":30.07},liveobjects
STATIC0312,2024-09-15 04:30:00,9.7,,,55,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":null,"lon":null,"batt":30.06},liveobjects
STATIC0312,2024-09-15 04:40:00,9.5,,,55,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":null,"lon":null,"batt":30.06},liveobjects
STATIC0312,2024-09-15 04:50:00,9.4,,,56,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":null,"lon":null,"batt":30.06},liveobjects
STATIC0312,2024-09-15 05:00:00,9.3,,,56,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":null,"lon":null,"batt":30.05},liveobjects
STATIC0312,2024-09-15 05:10:00,9.1,,,57,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":null,"lon":null,"batt":30.06},liveobjects
STATIC0312,2024-09-15 05:20:00,9.1,,,57,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":null,"lon":null,"batt":30.04},liveobjects
STATIC0312,2024-09-15 05:30:00,9.1,,,57,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":null,"lon":null,"batt":30.05},liveobjects
STATIC0312,2024-09-15 05:40:00,9.2,,,56,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":null,"lon":null,"batt":30.06},liveobjects
STATIC0312,2024-09-15 05:50:00,9.1,,,56,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":null,"lon":null,"batt":30.05},liveobjects
STATIC0312,2024-09-15 06:00:00,9.2,,,56,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":null,"lon":null,"batt":30.05},liveobjects
STATIC0312,2024-09-15 06:10:00,9.3,,,56,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":null,"lon":null,"batt":30.05},liveobjects
STATIC0312,2024-09-15 06:20:00,9.4,,,56,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":null,"lon":null,"batt":30.06},liveobjects
STATIC0312,2024-09-15 06:30:00,9.5,,,55,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":null,"lon":null,"batt":30.07},liveobjects
STATIC0312,2024-09-15 06:40:00,9.7,,,55,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":null,"lon":null,"batt":30.05},liveobjects
STATIC0312,2024-09-15 06:50:00,9.9,,,53,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":null,"lon":null,"batt":30.06},liveobjects
STATIC0312,2024-09-15 07:00:00,10.1,,,51,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":null,"lon":null,"batt":30.07},liveobjects
STATIC0312,2024-09-15 07:10:00,10.3,,,52,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":null,"lon":null,"batt":30.06},liveobjects
STATIC0312,2024-09-15 07:20:00,10.5,,,51,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":null,"lon":null,"batt":30.07},liveobjects
STATIC0312,2024-09-15 07:30:00,10.8,,,51,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":null,"lon":null,"batt":30.08},liveobjects
STATIC0312,2024-09-15 07:40:00,11.3,,,50,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":null,"lon":null,"batt":30.07},liveobjects
STATIC0312,2024-09-15 07:50:00,11.6,,,49,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":null,"lon":null,"batt":30.08},liveobjects
STATIC0312,2024-09-15 08:00:00,11.8,,,48,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":null,"lon":null,"batt":30.09},liveobjects
STATIC0312,2024-09-15 08:10:00,11.8,,,47,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":null,"lon":null,"batt":30.08},liveobjects
STATIC0312,2024-09-15 08:20:00,11.9,,,47,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":null,"lon":null,"batt":30.08},liveobjects
STATIC0312,2024-09-15 08:30:00,12.2,,,46,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":null,"lon":null,"batt":30.09},liveobjects
STATIC0312,2024-09-15 08:50:00,12.8,,,44,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":null,"lon":null,"batt":30.08},liveobjects
STATIC0312,2024-09-15 09:00:00,13,,,43,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":null,"lon":null,"batt":30.09},liveobjects
STATIC0312,2024-09-15 09:10:00,13.1,,,43,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":null,"lon":null,"batt":30.09},liveobjects
STATIC0312,2024-09-15 09:20:00,13.4,,,42,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":null,"lon":null,"batt":30.11},liveobjects
STATIC0312,2024-09-15 09:30:00,13.9,,,42,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":null,"lon":null,"batt":30.1},liveobjects
STATIC0312,2024-09-15 09:40:00,14.4,,,41,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":null,"lon":null,"batt":30.11},liveobjects
STATIC0312,2024-09-15 09:50:00,14.3,,,41,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":null,"lon":null,"batt":30.11},liveobjects
STATIC0312,2024-09-15 10:00:00,14.8,,,40,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":null,"lon":null,"batt":30.1},liveobjects
STATIC0312,2024-09-15 10:10:00,15,,,40,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":null,"lon":null,"batt":30.1},liveobjects
STATIC0312,2024-09-15 10:20:00,15.3,,,40,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":null,"lon":null,"batt":30.11},liveobjects
STATIC0312,2024-09-15 10:30:00,15.8,,,39,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":null,"lon":null,"batt":30.11},liveobjects
STATIC0312,2024-09-15 10:40:00,15.9,,,39,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":null,"lon":null,"batt":30.1},liveobjects
STATIC0312,2024-09-15 10:50:00,15.4,,,40,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":null,"lon":null,"batt":30.11},liveobjects
STATIC0312,2024-09-15 11:00:00,15.6,,,40,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":null,"lon":null,"batt":30.09},liveobjects
STATIC0312,2024-09-15 11:10:00,15.9,,,41,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":null,"lon":null,"batt":30.11},liveobjects
STATIC0312,2024-09-15 11:20:00,16.4,,,39,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":null,"lon":null,"batt":30.12},liveobjects
STATIC0312,2024-09-15 11:30:00,16.5,,,39,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":null,"lon":null,"batt":30.12},liveobjects
STATIC0312,2024-09-15 11:40:00,16.7,,,39,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":null,"lon":null,"batt":30.13},liveobjects
STATIC0312,2024-09-15 11:50:00,16.5,,,39,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":null,"lon":null,"batt":30.12},liveobjects
STATIC0312,2024-09-15 12:00:00,17,,,39,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":null,"lon":null,"batt":30.12},liveobjects
STATIC0312,2024-09-15 12:10:00,16.8,,,40,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":null,"lon":null,"batt":30.13},liveobjects
STATIC0312,2024-09-15 12:20:00,16.9,,,38,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":null,"lon":null,"batt":30.12},liveobjects
STATIC0312,2024-09-15 12:30:00,16.9,,,40,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":null,"lon":null,"batt":30.12},liveobjects
STATIC0312,2024-09-15 12:40:00,16.8,,,40,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":null,"lon":null,"batt":30.11},liveobjects
STATIC0312,2024-09-15 12:50:00,17.1,,,40,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":null,"lon":null,"batt":30.12},liveobjects
STATIC0312,2024-09-15 13:00:00,16.9,,,41,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":null,"lon":null,"batt":30.12},liveobjects
STATIC0312,2024-09-15 13:10:00,17.2,,,41,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":null,"lon":null,"batt":30.13},liveobjects
