station_id,dh_utc,temperature,pression,pression_variation_3h,humidite,point_de_rosee,visibilite,vent_moyen,vent_rafales,vent_rafales_10min,vent_direction,temperature_min,temperature_max,pluie_1h,pluie_3h,pluie_6h,pluie_12h,pluie_24h,pluie_cumul_0h,pluie_intensite,pluie_intensite_max_1h,uv,uv_index,ensoleillement,temperature_sol,temps_omm,complements,source
STATIC0184,2025-01-01 00:00:00,4.6,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-97lat":null,"lon":null,"batt":36.45},liveobjects
STATIC0184,2025-02-24 16:40:00,10.3,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-96,"lat":null,"lon":null,"batt":36.53},liveobjects
STATIC0184,2025-02-24 16:50:00,10.3,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-94,"lat":null,"lon":null,"batt":36.53},liveobjects
STATIC0184,2025-02-24 17:00:00,10.1,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-94,"lat":null,"lon":null,"batt":36.53},liveobjects
STATIC0184,2025-02-24 17:10:00,9.8,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-97,"lat":null,"lon":null,"batt":36.53},liveobjects
STATIC0184,2025-02-24 17:20:00,9.2,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-93,"lat":null,"lon":null,"batt":36.55},liveobjects
STATIC0184,2025-02-24 17:30:00,8.7,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-101,"lat":null,"lon":null,"batt":36.53},liveobjects
STATIC0184,2025-02-24 17:40:00,8.2,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-104,"lat":null,"lon":null,"batt":36.53},liveobjects
STATIC0184,2025-02-24 17:50:00,8,,,99,,,,,,,,,,,,,,,,,,,,,,{"rssi":-93,"lat":null,"lon":null,"batt":36.53},liveobjects
STATIC0184,2025-02-24 18:00:00,7.9,,,99,,,,,,,,,,,,,,,,,,,,,,{"rssi":-93,"lat":null,"lon":null,"batt":36.53},liveobjects
STATIC0184,2025-02-24 18:10:00,7.5,,,99,,,,,,,,,,,,,,,,,,,,,,{"rssi":-97,"lat":null,"lon":null,"batt":36.5},liveobjects
STATIC0184,2025-02-24 18:20:00,7.2,,,99,,,,,,,,,,,,,,,,,,,,,,{"rssi":-83,"lat":null,"lon":null,"batt":36.53},liveobjects
STATIC0184,2025-02-24 18:30:00,7.3,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-84,"lat":null,"lon":null,"batt":36.53},liveobjects
STATIC0184,2025-02-24 18:40:00,7.1,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-90,"lat":null,"lon":null,"batt":36.53},liveobjects
STATIC0184,2025-02-24 18:50:00,6.9,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-83,"lat":null,"lon":null,"batt":36.5},liveobjects
STATIC0184,2025-02-24 19:00:00,6.6,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-85,"lat":null,"lon":null,"batt":36.5},liveobjects
STATIC0184,2025-02-24 19:10:00,6.4,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-101,"lat":null,"lon":null,"batt":36.5},liveobjects
STATIC0184,2025-02-24 19:20:00,6.6,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-84,"lat":null,"lon":null,"batt":36.5},liveobjects
STATIC0184,2025-02-24 19:30:00,7,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-85,"lat":null,"lon":null,"batt":36.53},liveobjects
STATIC0184,2025-02-24 19:40:00,6.5,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-86,"lat":null,"lon":null,"batt":36.5},liveobjects
STATIC0184,2025-02-24 19:50:00,6.2,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-87,"lat":null,"lon":null,"batt":36.5},liveobjects
STATIC0184,2025-02-24 20:00:00,6.4,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-84,"lat":null,"lon":null,"batt":36.5},liveobjects
STATIC0184,2025-02-24 20:10:00,6.4,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-85,"lat":null,"lon":null,"batt":36.5},liveobjects
STATIC0184,2025-02-24 20:20:00,6.7,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-94,"lat":null,"lon":null,"batt":36.5},liveobjects
STATIC0184,2025-02-24 20:30:00,6.5,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-95,"lat":null,"lon":null,"batt":36.5},liveobjects
STATIC0184,2025-02-24 20:40:00,7.3,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-84,"lat":null,"lon":null,"batt":36.5},liveobjects
STATIC0184,2025-02-24 20:50:00,7.8,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-85,"lat":null,"lon":null,"batt":36.5},liveobjects
STATIC0184,2025-02-24 21:00:00,8,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-83,"lat":null,"lon":null,"batt":36.5},liveobjects
STATIC0184,2025-02-24 21:10:00,8,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-83,"lat":null,"lon":null,"batt":36.5},liveobjects
STATIC0184,2025-02-24 21:20:00,8,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-92,"lat":null,"lon":null,"batt":36.5},liveobjects
STATIC0184,2025-02-24 21:30:00,8,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-85,"lat":null,"lon":null,"batt":36.5},liveobjects
STATIC0184,2025-02-24 21:40:00,8.4,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-85,"lat":null,"lon":null,"batt":36.53},liveobjects
STATIC0184,2025-02-24 21:50:00,8.6,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-86,"lat":null,"lon":null,"batt":36.5},liveobjects
STATIC0184,2025-02-24 22:00:00,8.8,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-87,"lat":null,"lon":null,"batt":36.53},liveobjects
STATIC0184,2025-02-24 22:10:00,8.7,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-90,"lat":null,"lon":null,"batt":36.5},liveobjects
STATIC0184,2025-02-24 22:20:00,8.8,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-84,"lat":null,"lon":null,"batt":36.55},liveobjects
STATIC0184,2025-02-24 22:30:00,8.9,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-86,"lat":null,"lon":null,"batt":36.53},liveobjects
STATIC0184,2025-02-24 22:40:00,8.9,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-86,"lat":null,"lon":null,"batt":36.53},liveobjects
STATIC0184,2025-02-24 22:50:00,8.9,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-87,"lat":null,"lon":null,"batt":36.55},liveobjects
STATIC0184,2025-02-24 23:00:00,9,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-90,"lat":null,"lon":null,"batt":36.5},liveobjects
STATIC0184,2025-02-24 23:10:00,9,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-96,"lat":null,"lon":null,"batt":36.5},liveobjects
STATIC0184,2025-02-24 23:20:00,9,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-83,"lat":null,"lon":null,"batt":36.55},liveobjects
STATIC0184,2025-02-24 23:30:00,9.2,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-84,"lat":null,"lon":null,"batt":36.53},liveobjects
STATIC0184,2025-02-24 23:40:00,9.2,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-88,"lat":null,"lon":null,"batt":36.53},liveobjects
STATIC0184,2025-02-24 23:50:00,9.3,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-87,"lat":null,"lon":null,"batt":36.53},liveobjects
STATIC0184,2025-02-25 00:00:00,9.3,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-97,"lat":null,"lon":null,"batt":36.53},liveobjects
STATIC0184,2025-02-25 00:10:00,9.3,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-95,"lat":null,"lon":null,"batt":36.5},liveobjects
STATIC0184,2025-02-25 00:20:00,9.3,,,99,,,,,,,,,,,,,,,,,,,,,,{"rssi":-100,"lat":null,"lon":null,"batt":36.53},liveobjects
STATIC0184,2025-02-25 00:30:00,9.3,,,99,,,,,,,,,,,,,,,,,,,,,,{"rssi":-96,"lat":null,"lon":null,"batt":36.53},liveobjects
STATIC0184,2025-02-25 00:40:00,9.4,,,99,,,,,,,,,,,,,,,,,,,,,,{"rssi":-95,"lat":null,"lon":null,"batt":36.5},liveobjects
STATIC0184,2025-02-25 00:50:00,9.3,,,99,,,,,,,,,,,,,,,,,,,,,,{"rssi":-98,"lat":null,"lon":null,"batt":36.55},liveobjects
STATIC0184,2025-02-25 01:00:00,9.3,,,99,,,,,,,,,,,,,,,,,,,,,,{"rssi":-95,"lat":null,"lon":null,"batt":36.53},liveobjects
STATIC0184,2025-02-25 01:10:00,9.3,,,99,,,,,,,,,,,,,,,,,,,,,,{"rssi":-95,"lat":null,"lon":null,"batt":36.55},liveobjects
STATIC0184,2025-02-25 01:20:00,9.2,,,99,,,,,,,,,,,,,,,,,,,,,,{"rssi":-100,"lat":null,"lon":null,"batt":36.55},liveobjects
STATIC0184,2025-02-25 01:30:00,9.3,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-94,"lat":null,"lon":null,"batt":36.53},liveobjects
STATIC0184,2025-02-25 01:40:00,9.3,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":null,"lon":null,"batt":36.53},liveobjects
STATIC0184,2025-02-25 01:50:00,9.3,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-100,"lat":null,"lon":null,"batt":36.53},liveobjects
STATIC0184,2025-02-25 02:00:00,9.2,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-97,"lat":null,"lon":null,"batt":36.53},liveobjects
STATIC0184,2025-02-25 02:10:00,9.2,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-95,"lat":null,"lon":null,"batt":36.53},liveobjects
STATIC0184,2025-02-25 02:20:00,9.1,,,99,,,,,,,,,,,,,,,,,,,,,,{"rssi":-93,"lat":null,"lon":null,"batt":36.53},liveobjects
STATIC0184,2025-02-25 02:30:00,9.2,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-93,"lat":null,"lon":null,"batt":36.53},liveobjects
STATIC0184,2025-02-25 02:40:00,9.2,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-97,"lat":null,"lon":null,"batt":36.53},liveobjects
STATIC0184,2025-02-25 02:50:00,9.1,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-92,"lat":null,"lon":null,"batt":36.53},liveobjects
STATIC0184,2025-02-25 03:00:00,9.1,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-95,"lat":null,"lon":null,"batt":36.53},liveobjects
STATIC0184,2025-02-25 03:10:00,9.1,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-97,"lat":null,"lon":null,"batt":36.55},liveobjects
STATIC0184,2025-02-25 03:20:00,9,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-94,"lat":null,"lon":null,"batt":36.53},liveobjects
STATIC0184,2025-02-25 03:30:00,9,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-97,"lat":null,"lon":null,"batt":36.53},liveobjects
STATIC0184,2025-02-25 03:40:00,9.1,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-92,"lat":null,"lon":null,"batt":36.53},liveobjects
STATIC0184,2025-02-25 04:00:00,8.9,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-92,"lat":null,"lon":null,"batt":36.53},liveobjects
STATIC0184,2025-02-25 04:10:00,9,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-100,"lat":null,"lon":null,"batt":36.5},liveobjects
STATIC0184,2025-02-25 04:20:00,9,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":null,"lon":null,"batt":36.53},liveobjects
STATIC0184,2025-02-25 04:30:00,8.9,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-92,"lat":null,"lon":null,"batt":36.53},liveobjects
STATIC0184,2025-02-25 04:40:00,8.9,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-101,"lat":null,"lon":null,"batt":36.53},liveobjects
STATIC0184,2025-02-25 04:50:00,8.9,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-96,"lat":null,"lon":null,"batt":36.53},liveobjects
STATIC0184,2025-02-25 05:00:00,8.9,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-94,"lat":null,"lon":null,"batt":36.53},liveobjects
STATIC0184,2025-02-25 05:10:00,8.7,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-97,"lat":null,"lon":null,"batt":36.53},liveobjects
STATIC0184,2025-02-25 05:20:00,8.7,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-96,"lat":null,"lon":null,"batt":36.53},liveobjects
STATIC0184,2025-02-25 05:30:00,8.6,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-93,"lat":null,"lon":null,"batt":36.53},liveobjects
STATIC0184,2025-02-25 05:40:00,8.5,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-102,"lat":null,"lon":null,"batt":36.53},liveobjects
STATIC0184,2025-02-25 05:50:00,8.6,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-98,"lat":null,"lon":null,"batt":36.55},liveobjects
STATIC0184,2025-02-25 06:00:00,8.6,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-94,"lat":null,"lon":null,"batt":36.53},liveobjects
STATIC0184,2025-02-25 06:10:00,8.7,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":null,"lon":null,"batt":36.53},liveobjects
STATIC0184,2025-02-25 06:20:00,8.6,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-92,"lat":null,"lon":null,"batt":36.53},liveobjects
STATIC0184,2025-02-25 06:30:00,8.6,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-97,"lat":null,"lon":null,"batt":36.5},liveobjects
STATIC0184,2025-02-25 06:40:00,8.6,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-93,"lat":null,"lon":null,"batt":36.53},liveobjects
STATIC0184,2025-02-25 06:50:00,8.6,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-94,"lat":null,"lon":null,"batt":36.53},liveobjects
STATIC0184,2025-02-25 07:00:00,8.5,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-103,"lat":null,"lon":null,"batt":36.55},liveobjects
STATIC0184,2025-02-25 07:10:00,8.4,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":null,"lon":null,"batt":36.53},liveobjects
STATIC0184,2025-02-25 07:20:00,7.9,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-95,"lat":null,"lon":null,"batt":36.53},liveobjects
STATIC0184,2025-02-25 07:30:00,7.7,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-97,"lat":null,"lon":null,"batt":36.53},liveobjects
STATIC0184,2025-02-25 07:40:00,7.5,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-98,"lat":null,"lon":null,"batt":36.53},liveobjects
STATIC0184,2025-02-25 07:50:00,7.6,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-96,"lat":null,"lon":null,"batt":36.53},liveobjects
STATIC0184,2025-02-25 08:00:00,8,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-97,"lat":null,"lon":null,"batt":36.5},liveobjects
STATIC0184,2025-02-25 08:10:00,8.3,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-92,"lat":null,"lon":null,"batt":36.53},liveobjects
STATIC0184,2025-02-25 08:20:00,8.5,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-96,"lat":null,"lon":null,"batt":36.53},liveobjects
STATIC0184,2025-02-25 08:30:00,8.7,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":null,"lon":null,"batt":36.55},liveobjects
STATIC0184,2025-02-25 08:40:00,8.8,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-98,"lat":null,"lon":null,"batt":36.53},liveobjects
STATIC0184,2025-02-25 09:00:00,9.1,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-95,"lat":null,"lon":null,"batt":36.53},liveobjects
STATIC0184,2025-02-25 09:10:00,9.3,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-95,"lat":null,"lon":null,"batt":36.53},liveobjects
STATIC0184,2025-02-25 09:20:00,9.5,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-94,"lat":null,"lon":null,"batt":36.53},liveobjects
STATIC0184,2025-02-25 09:30:00,9.5,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-91,"lat":null,"lon":null,"batt":36.55},liveobjects
STATIC0184,2025-02-25 09:40:00,9.7,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":null,"lon":null,"batt":36.53},liveobjects
STATIC0184,2025-02-25 09:50:00,9.8,,,91,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":null,"lon":null,"batt":36.53},liveobjects
STATIC0184,2025-02-25 10:00:00,9.8,,,91,,,,,,,,,,,,,,,,,,,,,,{"rssi":-105,"lat":null,"lon":null,"batt":36.53},liveobjects
STATIC0184,2025-02-25 10:10:00,9.8,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-100,"lat":null,"lon":null,"batt":36.53},liveobjects
STATIC0184,2025-02-25 10:20:00,10.1,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-96,"lat":null,"lon":null,"batt":36.55},liveobjects
STATIC0184,2025-02-25 10:30:00,10.1,,,91,,,,,,,,,,,,,,,,,,,,,,{"rssi":-100,"lat":null,"lon":null,"batt":36.55},liveobjects
STATIC0184,2025-02-25 10:40:00,10.3,,,91,,,,,,,,,,,,,,,,,,,,,,{"rssi":-99,"lat":null,"lon":null,"batt":36.53},liveobjects
STATIC0184,2025-02-25 10:50:00,10.2,,,91,,,,,,,,,,,,,,,,,,,,,,{"rssi":-83,"lat":null,"lon":null,"batt":36.53},liveobjects
STATIC0184,2025-02-25 11:00:00,10.1,,,91,,,,,,,,,,,,,,,,,,,,,,{"rssi":-92,"lat":null,"lon":null,"batt":36.53},liveobjects
STATIC0184,2025-02-25 11:10:00,10.1,,,91,,,,,,,,,,,,,,,,,,,,,,{"rssi":-90,"lat":null,"lon":null,"batt":36.53},liveobjects
STATIC0184,2025-02-25 11:20:00,9.9,,,91,,,,,,,,,,,,,,,,,,,,,,{"rssi":-86,"lat":null,"lon":null,"batt":36.53},liveobjects
STATIC0184,2025-02-25 11:30:00,9.8,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-93,"lat":null,"lon":null,"batt":36.53},liveobjects
STATIC0184,2025-02-25 11:40:00,9.8,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-84,"lat":null,"lon":null,"batt":36.55},liveobjects
STATIC0184,2025-02-25 12:00:00,9.9,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-83,"lat":null,"lon":null,"batt":36.53},liveobjects
STATIC0184,2025-02-25 12:10:00,9.9,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-87,"lat":null,"lon":null,"batt":36.53},liveobjects
STATIC0184,2025-02-25 12:20:00,9.8,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-105,"lat":null,"lon":null,"batt":36.53},liveobjects
STATIC0184,2025-02-25 12:30:00,9.6,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":null,"lon":null,"batt":36.53},liveobjects
STATIC0184,2025-02-25 12:40:00,9.5,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-88,"lat":null,"lon":null,"batt":36.55},liveobjects
STATIC0184,2025-02-25 12:50:00,9.4,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-90,"lat":null,"lon":null,"batt":36.55},liveobjects
STATIC0184,2025-02-25 13:00:00,9.4,,,99,,,,,,,,,,,,,,,,,,,,,,{"rssi":-87,"lat":null,"lon":null,"batt":36.53},liveobjects
STATIC0184,2025-02-25 13:10:00,9.3,,,99,,,,,,,,,,,,,,,,,,,,,,{"rssi":-87,"lat":null,"lon":null,"batt":36.53},liveobjects
STATIC0184,2025-02-25 13:20:00,9.3,,,99,,,,,,,,,,,,,,,,,,,,,,{"rssi":-90,"lat":null,"lon":null,"batt":36.53},liveobjects
STATIC0184,2025-02-25 13:30:00,9.3,,,99,,,,,,,,,,,,,,,,,,,,,,{"rssi":-87,"lat":null,"lon":null,"batt":36.53},liveobjects
STATIC0184,2025-02-25 13:40:00,9.4,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-86,"lat":null,"lon":null,"batt":36.53},liveobjects
STATIC0184,2025-02-25 13:50:00,9.3,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-95,"lat":null,"lon":null,"batt":36.53},liveobjects
STATIC0184,2025-02-25 14:00:00,9.5,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-85,"lat":null,"lon":null,"batt":36.53},liveobjects
STATIC0184,2025-02-25 14:10:00,9.4,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-85,"lat":null,"lon":null,"batt":36.55},liveobjects
STATIC0184,2025-02-25 14:20:00,9.4,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-85,"lat":null,"lon":null,"batt":36.53},liveobjects
STATIC0184,2025-02-25 14:30:00,9.4,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-85,"lat":null,"lon":null,"batt":36.53},liveobjects
STATIC0184,2025-02-25 14:40:00,9.4,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-82,"lat":null,"lon":null,"batt":36.53},liveobjects
STATIC0184,2025-02-25 14:50:00,9.6,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-92,"lat":null,"lon":null,"batt":36.53},liveobjects
STATIC0184,2025-02-25 15:00:00,9.4,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-85,"lat":null,"lon":null,"batt":36.53},liveobjects
STATIC0184,2025-02-25 15:10:00,9.4,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-81,"lat":null,"lon":null,"batt":36.53},liveobjects
STATIC0184,2025-02-25 15:20:00,9.5,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-84,"lat":null,"lon":null,"batt":36.53},liveobjects
STATIC0184,2025-02-25 15:30:00,9.4,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-88,"lat":null,"lon":null,"batt":36.53},liveobjects
STATIC0184,2025-02-25 15:40:00,9.4,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-86,"lat":null,"lon":null,"batt":36.53},liveobjects
STATIC0184,2025-02-25 15:50:00,9,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-84,"lat":null,"lon":null,"batt":36.53},liveobjects
STATIC0184,2025-02-25 16:00:00,8.8,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-93,"lat":null,"lon":null,"batt":36.53},liveobjects
STATIC0184,2025-02-25 16:10:00,8.6,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-81,"lat":null,"lon":null,"batt":36.53},liveobjects
STATIC0184,2025-02-25 16:20:00,8.5,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-84,"lat":null,"lon":null,"batt":36.53},liveobjects
STATIC0184,2025-02-25 16:30:00,8.5,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-94,"lat":null,"lon":null,"batt":36.53},liveobjects
STATIC0184,2025-02-25 16:40:00,8.4,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-99,"lat":null,"lon":null,"batt":36.55},liveobjects
STATIC0184,2025-02-25 16:50:00,8.3,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-96,"lat":null,"lon":null,"batt":36.53},liveobjects
STATIC0184,2025-02-25 17:00:00,8.2,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-96,"lat":null,"lon":null,"batt":36.53},liveobjects
STATIC0184,2025-02-25 17:10:00,7.9,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-99,"lat":null,"lon":null,"batt":36.53},liveobjects
STATIC0184,2025-02-25 17:20:00,7.9,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-93,"lat":null,"lon":null,"batt":36.53},liveobjects
STATIC0184,2025-02-25 17:30:00,7.9,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-102,"lat":null,"lon":null,"batt":36.55},liveobjects
STATIC0184,2025-02-25 17:40:00,8,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-98,"lat":null,"lon":null,"batt":36.53},liveobjects
STATIC0184,2025-02-25 17:50:00,8.1,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-97,"lat":null,"lon":null,"batt":36.53},liveobjects
STATIC0184,2025-02-25 18:00:00,8.1,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-92,"lat":null,"lon":null,"batt":36.53},liveobjects
STATIC0184,2025-02-25 18:10:00,8.1,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-94,"lat":null,"lon":null,"batt":36.21},liveobjects
STATIC0184,2025-02-25 18:20:00,8.2,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-99,"lat":null,"lon":null,"batt":36.53},liveobjects
STATIC0184,2025-02-25 18:30:00,8.1,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-99,"lat":null,"lon":null,"batt":36.53},liveobjects
STATIC0184,2025-02-25 18:40:00,7.9,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-101,"lat":null,"lon":null,"batt":36.53},liveobjects
STATIC0184,2025-02-25 18:50:00,7.8,,,99,,,,,,,,,,,,,,,,,,,,,,{"rssi":-94,"lat":null,"lon":null,"batt":36.55},liveobjects
STATIC0184,2025-02-25 19:00:00,7.7,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-92,"lat":null,"lon":null,"batt":36.53},liveobjects
STATIC0184,2025-02-25 19:10:00,7.7,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-102,"lat":null,"lon":null,"batt":36.53},liveobjects
STATIC0184,2025-02-25 19:20:00,7.6,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-95,"lat":null,"lon":null,"batt":36.53},liveobjects
STATIC0184,2025-02-25 19:30:00,7.7,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-94,"lat":null,"lon":null,"batt":36.5},liveobjects
STATIC0184,2025-02-25 19:40:00,7.9,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-94,"lat":null,"lon":null,"batt":36.53},liveobjects
STATIC0184,2025-02-25 19:50:00,8.2,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-95,"lat":null,"lon":null,"batt":36.5},liveobjects
STATIC0184,2025-02-25 20:00:00,8.2,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-91,"lat":null,"lon":null,"batt":36.55},liveobjects
STATIC0184,2025-02-25 20:20:00,8,,,100,,,,,,,,,,,,,,,,,,,,,,{"rssi":-98,"lat":null,"lon":null,"batt":36.53},liveobjects
