station_id,dh_utc,temperature,pression,pression_variation_3h,humidite,point_de_rosee,visibilite,vent_moyen,vent_rafales,vent_rafales_10min,vent_direction,temperature_min,temperature_max,pluie_1h,pluie_3h,pluie_6h,pluie_12h,pluie_24h,pluie_cumul_0h,pluie_intensite,pluie_intensite_max_1h,uv,uv_index,ensoleillement,temperature_sol,temps_omm,complements,source
STATIC0215,2025-01-25 11:50:00,16.3,,,62,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-25 12:10:00,15.5,,,65,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-25 12:20:00,15.3,,,65,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-25 12:30:00,15.3,,,67,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-25 12:40:00,15.3,,,66,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-25 12:50:00,15.3,,,67,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-25 13:00:00,15.2,,,66,,,,,,,,,,,,,,,,,,,,,,{"rssi":-103,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-25 13:10:00,15.1,,,67,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-25 13:30:00,14.8,,,68,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-25 13:50:00,14.7,,,68,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-25 14:00:00,14.7,,,70,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-25 14:10:00,14.6,,,70,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-25 14:20:00,14.5,,,69,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-25 14:30:00,14.4,,,70,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-25 14:50:00,14.3,,,73,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-25 15:00:00,13.9,,,75,,,,,,,,,,,,,,,,,,,,,,{"rssi":-117,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-25 15:10:00,13.8,,,72,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-25 15:20:00,13.6,,,78,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-25 15:30:00,13.2,,,77,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-25 15:40:00,12.9,,,79,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-25 15:50:00,12.7,,,80,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-25 16:00:00,12.3,,,81,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-25 16:10:00,11.9,,,84,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-25 16:20:00,11.5,,,87,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-25 16:30:00,11.2,,,87,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-25 16:40:00,10.8,,,90,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-25 16:50:00,10.5,,,90,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-25 17:00:00,10.3,,,91,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-25 17:10:00,10.1,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-25 17:20:00,10.1,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-25 17:30:00,9.9,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-25 17:40:00,9.8,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-25 17:50:00,9.8,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-25 18:00:00,9.7,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-25 18:20:00,9.4,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-25 18:40:00,9.4,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-25 18:50:00,9.4,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-25 19:10:00,9.3,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-120,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-25 19:20:00,9.6,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-25 19:30:00,9.8,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-25 19:40:00,9.7,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-25 19:50:00,10,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-25 20:00:00,10,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-25 20:10:00,10.1,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-25 20:20:00,10.1,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-117,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-25 20:30:00,10.1,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-25 20:40:00,10,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-25 20:50:00,9.9,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-25 21:00:00,9.7,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-25 21:10:00,9.6,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-25 21:30:00,9.6,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-25 21:50:00,9.5,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-25 22:00:00,9.5,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-25 22:10:00,9.5,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-25 22:20:00,9.6,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-25 22:30:00,9.6,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-25 22:40:00,9.6,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-25 22:50:00,9.5,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-25 23:00:00,9.4,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-25 23:10:00,9.3,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-25 23:50:00,8.5,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-26 00:20:00,8.1,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-26 00:40:00,8,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-26 01:00:00,8,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-26 01:20:00,7.9,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-26 01:30:00,7.8,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-26 01:50:00,7.6,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-26 02:00:00,7.4,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-26 02:10:00,7.3,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-26 02:20:00,7.3,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-26 02:30:00,7.1,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-26 02:40:00,7,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-105,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-26 02:50:00,6.9,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-26 03:10:00,6.8,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-26 03:20:00,6.8,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-105,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-26 03:30:00,6.7,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-26 03:40:00,6.7,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-26 03:50:00,6.7,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-26 04:00:00,6.9,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-26 04:20:00,7.3,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-26 04:30:00,7,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-26 04:40:00,6.6,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-26 04:50:00,6.3,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-26 05:10:00,6.2,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-26 05:30:00,6,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-26 05:40:00,6,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-26 06:00:00,5.3,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-26 06:30:00,4.7,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-26 06:40:00,4.6,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-26 07:20:00,4.4,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-26 07:40:00,4.3,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-26 07:50:00,4.3,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-26 08:00:00,4.4,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-26 08:10:00,4.4,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-26 08:20:00,4.4,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-117,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-26 08:40:00,4.3,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-26 08:50:00,4.3,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-26 09:00:00,4.3,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-26 09:10:00,4.2,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-26 09:20:00,4.2,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-26 09:30:00,4.2,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-26 09:40:00,4.1,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-26 09:50:00,4,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-26 10:00:00,4,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-26 10:20:00,3.9,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-26 10:30:00,4,,,91,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-26 10:40:00,4,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-26 10:50:00,4,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-26 11:00:00,3.7,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-26 11:10:00,3.6,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-102,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-26 11:20:00,3.6,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-26 11:30:00,3.7,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-26 11:40:00,3.8,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-26 11:50:00,3.9,,,91,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-26 12:00:00,4.1,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-26 12:40:00,5,,,85,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-26 12:50:00,5,,,84,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-26 13:00:00,5,,,85,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-26 13:10:00,5,,,83,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-26 13:20:00,5.2,,,87,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-26 13:30:00,5.3,,,85,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-26 13:40:00,5.2,,,86,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-26 14:00:00,5.1,,,88,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-26 14:10:00,5.4,,,82,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-26 14:20:00,5.5,,,83,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-26 14:30:00,5.4,,,88,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-26 14:50:00,5.3,,,90,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-26 15:00:00,5.2,,,91,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-26 15:10:00,5.1,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-26 15:20:00,5,,,91,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-26 15:30:00,4.7,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-103,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-26 15:40:00,4.6,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-26 15:50:00,4.3,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-26 16:00:00,4,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-26 16:10:00,3.6,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-105,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-26 16:20:00,3.3,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-26 16:30:00,3.1,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-26 16:40:00,3,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-26 17:00:00,2.9,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-26 17:10:00,2.9,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-26 17:20:00,2.9,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-26 17:30:00,2.8,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-26 17:40:00,2.9,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-26 17:50:00,2.9,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-26 18:00:00,2.9,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-26 18:10:00,3,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-26 18:20:00,3,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-26 18:40:00,3.1,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-26 18:50:00,3.1,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-26 19:00:00,3.1,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-26 19:10:00,3.2,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-26 19:20:00,3.3,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-26 19:30:00,3.5,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-26 20:00:00,3.9,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-26 20:10:00,4,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-26 20:30:00,4,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-26 20:40:00,4,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-26 20:50:00,4,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-26 21:00:00,4,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-26 21:10:00,4.2,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-26 21:20:00,4.5,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-26 21:30:00,4.9,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-26 21:40:00,4.8,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-26 21:50:00,4.8,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-26 22:00:00,5,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-26 22:10:00,5.2,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-26 22:20:00,5.3,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-26 22:50:00,5,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-26 23:00:00,4.7,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":49.053942,"lon":7.617872},liveobjects
