station_id,dh_utc,temperature,pression,pression_variation_3h,humidite,point_de_rosee,visibilite,vent_moyen,vent_rafales,vent_rafales_10min,vent_direction,temperature_min,temperature_max,pluie_1h,pluie_3h,pluie_6h,pluie_12h,pluie_24h,pluie_cumul_0h,pluie_intensite,pluie_intensite_max_1h,uv,uv_index,ensoleillement,temperature_sol,temps_omm,complements,source
STATIC0316,2024-09-21 16:30:00,21.1,,,66,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-02 10:20:00,13.3,,,81,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-02 10:30:00,13.5,,,81,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-02 10:40:00,13.7,,,80,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-02 10:50:00,13.9,,,79,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-02 11:00:00,13.9,,,79,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-02 11:10:00,14,,,78,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-02 11:20:00,13.9,,,78,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-02 11:40:00,14.6,,,78,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-02 11:50:00,14.3,,,77,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-02 12:00:00,14.3,,,77,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-02 12:10:00,14.5,,,76,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-02 12:30:00,16.5,,,74,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-02 12:40:00,15.8,,,72,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-02 12:50:00,16,,,72,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-02 13:00:00,16.7,,,71,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-02 13:10:00,16.6,,,70,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-02 13:20:00,16.1,,,70,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-02 13:50:00,16.4,,,72,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-02 14:00:00,16.7,,,70,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-02 14:10:00,17.1,,,69,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-02 14:20:00,17,,,67,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-02 14:30:00,17.1,,,66,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-02 14:40:00,17.5,,,66,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-02 14:50:00,17.7,,,66,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-02 15:00:00,17,,,66,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-02 15:10:00,16.3,,,67,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-02 15:20:00,16.1,,,68,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-02 15:40:00,16,,,69,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-02 15:50:00,15.8,,,68,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-02 16:00:00,15.4,,,69,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-02 16:10:00,15.2,,,71,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-02 16:20:00,15.3,,,72,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-02 16:30:00,15.8,,,72,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-02 16:40:00,15.9,,,72,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-02 16:50:00,15.6,,,72,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-02 17:00:00,15.2,,,72,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-02 17:10:00,14.7,,,72,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-02 17:20:00,14.1,,,72,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-02 17:30:00,13.5,,,72,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-02 17:40:00,13.3,,,73,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-02 17:50:00,13.1,,,74,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-02 18:00:00,13.4,,,76,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-02 18:10:00,13.5,,,77,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-02 18:30:00,13.6,,,78,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-02 18:40:00,13.8,,,78,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-02 18:50:00,13.9,,,78,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-02 19:00:00,13.8,,,79,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-02 19:10:00,13.7,,,79,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-02 19:20:00,13.7,,,80,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-02 19:30:00,13.6,,,80,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-02 19:40:00,13.5,,,81,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-02 19:50:00,13.4,,,81,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-02 20:00:00,13.2,,,81,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-02 20:10:00,13.1,,,81,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-02 20:20:00,13,,,81,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-02 20:30:00,12.9,,,81,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-02 20:40:00,12.8,,,81,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-02 20:50:00,12.7,,,81,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-02 21:10:00,12.5,,,81,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-02 21:20:00,12.4,,,81,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-02 21:30:00,12.3,,,81,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-02 21:40:00,12.3,,,81,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-02 22:00:00,12.2,,,81,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-02 22:10:00,12.1,,,80,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-02 22:20:00,12,,,80,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-02 22:30:00,12,,,80,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-02 22:40:00,12,,,80,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-02 22:50:00,12,,,80,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-02 23:00:00,12,,,80,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-02 23:10:00,11.9,,,80,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-02 23:20:00,11.9,,,80,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-02 23:30:00,11.9,,,80,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-02 23:40:00,11.8,,,80,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-02 23:50:00,11.8,,,80,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-03 00:00:00,11.8,,,80,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-03 00:10:00,11.7,,,80,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-03 00:20:00,11.6,,,80,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-03 00:30:00,11.6,,,81,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-03 00:40:00,11.5,,,81,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-03 00:50:00,11.4,,,81,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-03 01:00:00,11.4,,,82,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-03 01:10:00,11.4,,,82,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-03 01:20:00,11.4,,,82,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-03 01:30:00,11.5,,,82,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-03 01:40:00,11.5,,,82,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-03 01:50:00,11.5,,,82,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-03 02:00:00,11.5,,,82,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-03 02:10:00,11.5,,,82,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-03 02:20:00,11.6,,,82,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-03 02:30:00,11.5,,,82,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-03 02:40:00,11.5,,,82,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-03 02:50:00,11.5,,,82,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-03 03:00:00,11.6,,,82,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-03 03:10:00,11.6,,,82,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-03 03:40:00,11.6,,,83,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-03 03:50:00,11.6,,,83,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-03 04:00:00,11.7,,,83,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-03 04:10:00,11.7,,,83,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-03 04:20:00,11.6,,,83,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-03 04:30:00,11.6,,,83,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-03 04:40:00,11.6,,,83,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-03 04:50:00,11.5,,,83,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-03 05:00:00,11.5,,,83,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-03 05:10:00,11.3,,,83,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-03 05:20:00,11.3,,,83,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-03 05:30:00,11.2,,,83,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-03 05:40:00,11.1,,,83,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-03 05:50:00,11,,,83,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-03 06:00:00,10.9,,,82,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-03 06:10:00,10.8,,,82,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-03 06:20:00,10.7,,,82,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-03 06:30:00,10.7,,,82,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-03 06:40:00,10.6,,,81,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-03 06:50:00,10.6,,,81,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-03 07:00:00,10.6,,,81,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-03 07:30:00,10.5,,,80,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-03 07:40:00,10.4,,,80,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-03 07:50:00,10.2,,,79,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-03 08:20:00,10.2,,,78,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-03 08:30:00,10.3,,,78,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-03 08:50:00,10.8,,,77,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-03 09:00:00,11.5,,,76,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-03 09:20:00,11.6,,,74,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-03 09:30:00,12.2,,,74,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-03 09:40:00,12.5,,,73,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-03 09:50:00,12.5,,,72,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-03 10:10:00,12.6,,,71,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-03 10:20:00,13.2,,,70,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-03 10:40:00,14,,,69,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-03 10:50:00,13.1,,,68,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-03 11:00:00,13.7,,,68,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-03 11:10:00,13.9,,,67,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-03 11:20:00,13.9,,,65,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-03 11:30:00,14.4,,,65,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-03 11:40:00,14.3,,,64,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-03 11:50:00,14.3,,,64,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-03 12:00:00,13.4,,,64,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-03 12:10:00,13.9,,,64,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-03 12:20:00,14.3,,,63,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-03 12:30:00,14.4,,,63,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-03 12:50:00,13.8,,,63,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-03 13:00:00,13.9,,,64,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-03 13:10:00,14.5,,,64,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-03 13:20:00,14.8,,,64,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-03 13:30:00,14.6,,,64,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-03 13:40:00,14.6,,,63,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-03 13:50:00,13.8,,,64,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-03 14:10:00,14.5,,,64,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-03 14:20:00,14.4,,,63,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-03 14:30:00,14.4,,,63,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-03 14:50:00,14.3,,,63,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-03 15:00:00,14.1,,,64,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-03 15:10:00,13.9,,,63,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-03 15:30:00,13.9,,,63,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-03 15:40:00,13.5,,,64,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-03 15:50:00,13.2,,,65,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-03 16:00:00,13.1,,,66,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-03 16:10:00,13,,,67,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-03 16:20:00,12.9,,,68,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-03 16:30:00,12.8,,,68,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-03 16:40:00,12.6,,,69,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-03 16:50:00,12.3,,,69,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-03 17:00:00,12,,,70,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-03 17:10:00,11.7,,,71,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-03 17:20:00,11.3,,,72,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-03 17:30:00,10.7,,,72,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.6234,"lon":3.2921},liveobjects
STATIC0316,2024-10-03 17:40:00,10.1,,,73,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.6234,"lon":3.2921},liveobjects
