station_id,dh_utc,temperature,pression,pression_variation_3h,humidite,point_de_rosee,visibilite,vent_moyen,vent_rafales,vent_rafales_10min,vent_direction,temperature_min,temperature_max,pluie_1h,pluie_3h,pluie_6h,pluie_12h,pluie_24h,pluie_cumul_0h,pluie_intensite,pluie_intensite_max_1h,uv,uv_index,ensoleillement,temperature_sol,temps_omm,complements,source
STATIC0300,2024-08-17 12:10:00,21.2,,,74,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-17 12:20:00,21.3,,,69,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-17 12:30:00,21.9,,,70,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-17 12:40:00,22,,,67,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":null,"lon":null,"batt":40.68},liveobjects
STATIC0300,2024-08-17 12:50:00,21.6,,,68,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-17 13:00:00,21.1,,,72,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-17 13:10:00,21.1,,,75,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-17 13:20:00,21.2,,,72,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-17 13:30:00,20.6,,,75,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-17 13:40:00,20.4,,,73,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-17 13:50:00,20.1,,,75,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-17 14:00:00,20.2,,,76,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-17 14:10:00,20.7,,,71,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-17 14:20:00,20.4,,,73,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-17 14:30:00,19.9,,,75,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-17 14:40:00,19.3,,,77,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-17 14:50:00,18.7,,,76,,,,,,,,,,,,,,,,,,,,,,{"rssi":-105,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-17 15:00:00,18.5,,,79,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-17 15:10:00,18.9,,,78,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-17 15:20:00,19.5,,,75,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-17 15:30:00,19.7,,,76,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-17 15:40:00,20.2,,,69,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-17 15:50:00,20.2,,,73,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-17 16:00:00,20.3,,,65,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-17 16:10:00,19.9,,,67,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-17 16:20:00,19.5,,,66,,,,,,,,,,,,,,,,,,,,,,{"rssi":-101,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-17 16:30:00,19.7,,,68,,,,,,,,,,,,,,,,,,,,,,{"rssi":-101,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-17 16:40:00,19.1,,,69,,,,,,,,,,,,,,,,,,,,,,{"rssi":-97,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-17 16:50:00,18.9,,,71,,,,,,,,,,,,,,,,,,,,,,{"rssi":-99,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-17 17:00:00,19.1,,,72,,,,,,,,,,,,,,,,,,,,,,{"rssi":-97,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-17 17:10:00,19.4,,,71,,,,,,,,,,,,,,,,,,,,,,{"rssi":-98,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-17 17:20:00,18.7,,,74,,,,,,,,,,,,,,,,,,,,,,{"rssi":-102,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-17 17:30:00,18.8,,,77,,,,,,,,,,,,,,,,,,,,,,{"rssi":-99,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-17 17:40:00,18.9,,,77,,,,,,,,,,,,,,,,,,,,,,{"rssi":-100,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-17 17:50:00,18.5,,,74,,,,,,,,,,,,,,,,,,,,,,{"rssi":-99,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-17 18:00:00,18.5,,,74,,,,,,,,,,,,,,,,,,,,,,{"rssi":-98,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-17 18:10:00,18.7,,,74,,,,,,,,,,,,,,,,,,,,,,{"rssi":-100,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-17 18:20:00,18.2,,,77,,,,,,,,,,,,,,,,,,,,,,{"rssi":-100,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-17 18:30:00,17.4,,,79,,,,,,,,,,,,,,,,,,,,,,{"rssi":-99,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-17 18:40:00,16.5,,,83,,,,,,,,,,,,,,,,,,,,,,{"rssi":-99,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-17 18:50:00,15.8,,,87,,,,,,,,,,,,,,,,,,,,,,{"rssi":-98,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-17 19:00:00,15.1,,,89,,,,,,,,,,,,,,,,,,,,,,{"rssi":-100,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-17 19:10:00,14.8,,,91,,,,,,,,,,,,,,,,,,,,,,{"rssi":-100,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-17 19:20:00,14.7,,,91,,,,,,,,,,,,,,,,,,,,,,{"rssi":-97,"lat":null,"lon":null,"batt":40.8},liveobjects
STATIC0300,2024-08-17 19:30:00,14.1,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-99,"lat":null,"lon":null,"batt":40.8},liveobjects
STATIC0300,2024-08-17 19:40:00,13.9,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-97,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-17 19:50:00,14.1,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-99,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-17 20:00:00,15.1,,,87,,,,,,,,,,,,,,,,,,,,,,{"rssi":-99,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-17 20:10:00,15.2,,,86,,,,,,,,,,,,,,,,,,,,,,{"rssi":-98,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-17 20:20:00,15.1,,,86,,,,,,,,,,,,,,,,,,,,,,{"rssi":-98,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-17 20:30:00,15.3,,,86,,,,,,,,,,,,,,,,,,,,,,{"rssi":-96,"lat":null,"lon":null,"batt":40.8},liveobjects
STATIC0300,2024-08-17 20:40:00,15.2,,,86,,,,,,,,,,,,,,,,,,,,,,{"rssi":-101,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-17 20:50:00,14.8,,,87,,,,,,,,,,,,,,,,,,,,,,{"rssi":-99,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-17 21:00:00,14.8,,,87,,,,,,,,,,,,,,,,,,,,,,{"rssi":-100,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-17 21:10:00,15.1,,,87,,,,,,,,,,,,,,,,,,,,,,{"rssi":-97,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-17 21:20:00,15.2,,,86,,,,,,,,,,,,,,,,,,,,,,{"rssi":-99,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-17 21:30:00,15.1,,,87,,,,,,,,,,,,,,,,,,,,,,{"rssi":-99,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-17 21:40:00,15,,,87,,,,,,,,,,,,,,,,,,,,,,{"rssi":-99,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-17 21:50:00,14.9,,,87,,,,,,,,,,,,,,,,,,,,,,{"rssi":-99,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-17 22:00:00,14.9,,,87,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-17 22:10:00,14.9,,,87,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":null,"lon":null,"batt":40.8},liveobjects
STATIC0300,2024-08-17 22:20:00,15.1,,,87,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-17 22:30:00,15.4,,,85,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":null,"lon":null,"batt":40.8},liveobjects
STATIC0300,2024-08-17 22:40:00,15.2,,,85,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-17 22:50:00,15.1,,,85,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-17 23:00:00,15.1,,,84,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-17 23:10:00,14.6,,,86,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-17 23:20:00,14.3,,,86,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-17 23:30:00,14.4,,,85,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-17 23:40:00,13.9,,,86,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-17 23:50:00,13.2,,,88,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-18 00:00:00,12.8,,,90,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-18 00:10:00,12.7,,,90,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":null,"lon":null,"batt":40.8},liveobjects
STATIC0300,2024-08-18 00:20:00,12.4,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":null,"lon":null,"batt":40.8},liveobjects
STATIC0300,2024-08-18 00:30:00,13.1,,,89,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-18 00:40:00,12.6,,,89,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-18 00:50:00,12.1,,,91,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-18 01:00:00,11.6,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-18 01:10:00,11.1,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":null,"lon":null,"batt":40.8},liveobjects
STATIC0300,2024-08-18 01:20:00,10.8,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-18 01:30:00,10.4,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-18 01:40:00,10,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-18 01:50:00,9.9,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":null,"lon":null,"batt":40.8},liveobjects
STATIC0300,2024-08-18 02:00:00,9.8,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-18 02:10:00,9.9,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-18 02:20:00,10.8,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-18 02:30:00,11.4,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-18 02:40:00,11.8,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-18 03:00:00,12.4,,,90,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-18 03:10:00,12.6,,,89,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-18 03:20:00,12.5,,,91,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-18 03:30:00,12.5,,,91,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":null,"lon":null,"batt":40.8},liveobjects
STATIC0300,2024-08-18 03:40:00,12.5,,,91,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-18 03:50:00,12.3,,,91,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-18 04:00:00,12.3,,,90,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":null,"lon":null,"batt":40.8},liveobjects
STATIC0300,2024-08-18 04:10:00,12.3,,,90,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-18 04:20:00,12.1,,,90,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-18 04:30:00,12,,,91,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-18 04:40:00,12,,,91,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-18 04:50:00,11.8,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-18 05:00:00,12.1,,,91,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-18 05:10:00,12.5,,,90,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-18 05:20:00,12.5,,,90,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-18 05:30:00,12.6,,,90,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-18 05:40:00,12.6,,,90,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-18 05:50:00,12.7,,,90,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-18 06:00:00,12.7,,,90,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-18 06:10:00,12.9,,,89,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-18 06:20:00,12.8,,,89,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-18 06:30:00,12.7,,,89,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-18 06:40:00,13.1,,,90,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-18 06:50:00,14.2,,,87,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-18 07:00:00,14.8,,,83,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-18 07:10:00,14.8,,,85,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-18 07:20:00,15.2,,,82,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-18 07:30:00,15,,,78,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-18 07:40:00,14.8,,,81,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-18 07:50:00,14.7,,,80,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-18 08:00:00,14.1,,,84,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-18 08:10:00,14.8,,,83,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-18 08:20:00,15.3,,,79,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-18 08:30:00,14.6,,,82,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-18 08:40:00,15.3,,,78,,,,,,,,,,,,,,,,,,,,,,{"rssi":-96,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-18 08:50:00,15.3,,,77,,,,,,,,,,,,,,,,,,,,,,{"rssi":-98,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-18 09:00:00,15.9,,,76,,,,,,,,,,,,,,,,,,,,,,{"rssi":-100,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-18 09:10:00,16.8,,,75,,,,,,,,,,,,,,,,,,,,,,{"rssi":-100,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-18 09:20:00,16.5,,,71,,,,,,,,,,,,,,,,,,,,,,{"rssi":-100,"lat":null,"lon":null,"batt":40.68},liveobjects
STATIC0300,2024-08-18 09:30:00,16.5,,,67,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-18 09:40:00,17.4,,,69,,,,,,,,,,,,,,,,,,,,,,{"rssi":-99,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-18 09:50:00,17.5,,,66,,,,,,,,,,,,,,,,,,,,,,{"rssi":-99,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-18 10:00:00,17.7,,,65,,,,,,,,,,,,,,,,,,,,,,{"rssi":-101,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-18 10:10:00,17.9,,,64,,,,,,,,,,,,,,,,,,,,,,{"rssi":-101,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-18 10:20:00,18.1,,,60,,,,,,,,,,,,,,,,,,,,,,{"rssi":-99,"lat":null,"lon":null,"batt":40.68},liveobjects
STATIC0300,2024-08-18 10:30:00,18.1,,,65,,,,,,,,,,,,,,,,,,,,,,{"rssi":-98,"lat":null,"lon":null,"batt":40.68},liveobjects
STATIC0300,2024-08-18 10:40:00,17.4,,,64,,,,,,,,,,,,,,,,,,,,,,{"rssi":-98,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-18 10:50:00,18.8,,,64,,,,,,,,,,,,,,,,,,,,,,{"rssi":-99,"lat":null,"lon":null,"batt":40.68},liveobjects
STATIC0300,2024-08-18 11:00:00,18.7,,,60,,,,,,,,,,,,,,,,,,,,,,{"rssi":-100,"lat":null,"lon":null,"batt":40.68},liveobjects
STATIC0300,2024-08-18 11:10:00,18.7,,,61,,,,,,,,,,,,,,,,,,,,,,{"rssi":-98,"lat":null,"lon":null,"batt":40.68},liveobjects
STATIC0300,2024-08-18 11:20:00,18.7,,,59,,,,,,,,,,,,,,,,,,,,,,{"rssi":-96,"lat":null,"lon":null,"batt":40.68},liveobjects
STATIC0300,2024-08-18 11:30:00,19,,,59,,,,,,,,,,,,,,,,,,,,,,{"rssi":-97,"lat":null,"lon":null,"batt":40.68},liveobjects
STATIC0300,2024-08-18 11:40:00,19.1,,,57,,,,,,,,,,,,,,,,,,,,,,{"rssi":-102,"lat":null,"lon":null,"batt":40.68},liveobjects
STATIC0300,2024-08-18 11:50:00,18.7,,,58,,,,,,,,,,,,,,,,,,,,,,{"rssi":-99,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-18 12:00:00,18.5,,,63,,,,,,,,,,,,,,,,,,,,,,{"rssi":-98,"lat":null,"lon":null,"batt":40.68},liveobjects
STATIC0300,2024-08-18 12:10:00,19,,,59,,,,,,,,,,,,,,,,,,,,,,{"rssi":-100,"lat":null,"lon":null,"batt":40.68},liveobjects
STATIC0300,2024-08-18 12:20:00,19.4,,,58,,,,,,,,,,,,,,,,,,,,,,{"rssi":-101,"lat":null,"lon":null,"batt":40.68},liveobjects
STATIC0300,2024-08-18 12:30:00,19.4,,,61,,,,,,,,,,,,,,,,,,,,,,{"rssi":-101,"lat":null,"lon":null,"batt":40.74},liveobjects
STATIC0300,2024-08-18 12:40:00,19.1,,,61,,,,,,,,,,,,,,,,,,,,,,{"rssi":-97,"lat":null,"lon":null,"batt":40.68},liveobjects
STATIC0300,2024-08-18 12:50:00,19.2,,,60,,,,,,,,,,,,,,,,,,,,,,{"rssi":-100,"lat":null,"lon":null,"batt":40.68},liveobjects
STATIC0300,2024-08-18 13:00:00,19.3,,,62,,,,,,,,,,,,,,,,,,,,,,{"rssi":-98,"lat":null,"lon":null,"batt":40.68},liveobjects
STATIC0300,2024-08-18 13:10:00,19.5,,,60,,,,,,,,,,,,,,,,,,,,,,{"rssi":-99,"lat":null,"lon":null,"batt":40.68},liveobjects
STATIC0300,2024-08-18 13:20:00,18.8,,,59,,,,,,,,,,,,,,,,,,,,,,{"rssi":-102,"lat":null,"lon":null,"batt":40.68},liveobjects
STATIC0300,2024-08-18 13:30:00,19.6,,,63,,,,,,,,,,,,,,,,,,,,,,{"rssi":-99,"lat":null,"lon":null,"batt":40.68},liveobjects
STATIC0300,2024-08-18 13:40:00,19.7,,,55,,,,,,,,,,,,,,,,,,,,,,{"rssi":-100,"lat":null,"lon":null,"batt":40.68},liveobjects
STATIC0300,2024-08-18 13:50:00,19.5,,,56,,,,,,,,,,,,,,,,,,,,,,{"rssi":-102,"lat":null,"lon":null,"batt":40.68},liveobjects
STATIC0300,2024-08-18 14:00:00,19.7,,,58,,,,,,,,,,,,,,,,,,,,,,{"rssi":-98,"lat":null,"lon":null,"batt":40.68},liveobjects
STATIC0300,2024-08-18 14:10:00,19.2,,,58,,,,,,,,,,,,,,,,,,,,,,{"rssi":-99,"lat":null,"lon":null,"batt":40.68},liveobjects
STATIC0300,2024-08-18 14:20:00,18.8,,,60,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":null,"lon":null,"batt":40.68},liveobjects
STATIC0300,2024-08-18 14:30:00,19.3,,,61,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":null,"lon":null,"batt":40.68},liveobjects
STATIC0300,2024-08-18 14:40:00,18.6,,,61,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":null,"lon":null,"batt":40.68},liveobjects
STATIC0300,2024-08-18 14:50:00,18.7,,,65,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":null,"lon":null,"batt":40.68},liveobjects
STATIC0300,2024-08-18 15:00:00,18.4,,,61,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":null,"lon":null,"batt":40.68},liveobjects
STATIC0300,2024-08-18 15:10:00,18,,,65,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":null,"lon":null,"batt":40.68},liveobjects
STATIC0300,2024-08-18 15:20:00,18.6,,,64,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":null,"lon":null,"batt":40.68},liveobjects
STATIC0300,2024-08-18 15:30:00,17.5,,,71,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":null,"lon":null,"batt":40.68},liveobjects
